target,replacement_query,model,candidate_set,actual_query,rank_spearman_to_actual,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
BRCA1,EGFR,tuna_original,context_background,False,-0.7777207879379782,3,300,303,0.1322222222222222,0.00750542836597389,247,247,247.0,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,BCL2,tuna_original,context_background,False,-0.6735235653227225,3,300,303,0.15,0.007596702829431452,235,235,235.0,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,KEAP1,tuna_original,context_background,False,-0.02125615576545455,3,300,303,0.4388888888888889,0.011873850511600146,82,82,82.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,BRCA1,tuna_original,context_background,True,0.9999999999999999,3,300,303,0.9511111111111111,0.13958333333333334,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.2,20.2,0.2836929289153804,1.0,2.0,0.6666666666666666,0.1,10.1,0.2836929289153804,1.0
BRCA1,KRAS,tuna_original,context_background,False,-0.7254136053200997,3,300,303,0.22666666666666666,0.008296168576198052,207,207,207.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,CDK2,tuna_original,context_background,False,0.1512929264345047,3,300,303,0.3422222222222222,0.009627059951752049,128,128,128.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,HIF1A,tuna_original,context_background,False,0.5958578212300142,3,300,303,0.5955555555555555,0.017732942915424668,44,44,44.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,CTNNB1,tuna_original,context_background,False,-0.14132377859605408,3,300,303,0.12555555555555556,0.007376452851357747,232,232,232.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,TNFRSF1A,tuna_original,context_background,False,-0.7387811498124367,3,300,303,0.25,0.008448069910725511,176,176,176.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,BECN1,tuna_original,context_background,False,0.7947291635751236,3,300,303,0.61,0.016712630998345284,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,ERN1,tuna_original,all_U,False,-0.6857463440099285,3,450,453,0.20074074074074075,0.005407819670150735,332,332,332.0,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,TP53,tuna_original,all_U,False,0.42787870088072166,3,450,453,0.6118518518518519,0.012837489838197887,57,57,57.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,EGFR,tuna_original,all_U,False,-0.8111098259598208,3,450,453,0.08814814814814814,0.004800685231154315,397,397,397.0,0.0025188916876574307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,BCL2,tuna_original,all_U,False,-0.7420040425466548,3,450,453,0.1,0.0048348048348048345,385,385,385.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,KEAP1,tuna_original,all_U,False,0.12806195542251944,3,450,453,0.47333333333333333,0.008884308727842747,96,96,96.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,BRCA1,tuna_original,all_U,True,1.0,3,450,453,0.9674074074074074,0.13958333333333334,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.2,30.200000000000003,0.2836929289153804,1.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.2836929289153804,1.0
BRCA1,KRAS,tuna_original,all_U,False,-0.7660627201449101,3,450,453,0.1511111111111111,0.005105810307873904,357,357,357.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,CDK2,tuna_original,all_U,False,0.42150958575127523,3,450,453,0.42814814814814817,0.007555484055484054,144,144,144.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,HIF1A,tuna_original,all_U,False,0.7806492446623695,3,450,453,0.7222222222222222,0.01742242569580699,44,44,44.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,CTNNB1,tuna_original,all_U,False,-0.045017931733165074,3,450,453,0.11259259259259259,0.004861364470088126,354,354,354.0,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,TNFRSF1A,tuna_original,all_U,False,-0.8497286939486501,3,450,453,0.16814814814814816,0.0051492953595823725,324,324,324.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,BECN1,tuna_original,all_U,False,0.8886239411809204,3,450,453,0.7362962962962963,0.01657038348767672,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ERN1,tuna_original,context,False,0.6908648626914881,3,150,153,0.88,0.10480859010270774,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.24693267263044483,1.0
KRAS,TP53,tuna_original,context,False,-0.2315382637227768,3,150,153,0.6377777777777778,0.03404326281684772,44,44,44.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,EGFR,tuna_original,context,False,0.8008490477530724,3,150,153,0.9444444444444444,0.19345238095238093,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.3044671974905181,1.0,3.0,1.0,0.15,7.6499999999999995,0.41927649221653596,1.0
KRAS,BCL2,tuna_original,context,False,0.562706900942195,3,150,153,0.5644444444444444,0.02840929993010337,52,52,52.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KEAP1,tuna_original,context,False,0.25422848565263423,3,150,153,0.6622222222222223,0.03657348671674911,41,41,41.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BRCA1,tuna_original,context,False,-0.5522194523742511,3,150,153,0.042222222222222223,0.01361062298211683,141,141,141.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KRAS,tuna_original,context,True,1.0,3,150,153,0.9511111111111111,0.21031746031746032,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.3152014104491349,1.0,3.0,1.0,0.15,7.6499999999999995,0.4353170662471862,1.0
KRAS,CDK2,tuna_original,context,False,0.2285325613498988,3,150,153,0.7733333333333333,0.06110869670191704,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12325583919272352,1.0
KRAS,HIF1A,tuna_original,context,False,-0.38322075241579884,3,150,153,0.40444444444444444,0.02102643037412985,68,68,68.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,CTNNB1,tuna_original,context,False,0.2462305496361224,3,150,153,0.8311111111111111,0.2079124579124579,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
KRAS,TNFRSF1A,tuna_original,context,False,0.7798071381662712,3,150,153,0.8577777777777778,0.08186837953572233,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1125388887954676,1.0
KRAS,BECN1,tuna_original,context,False,-0.4040482221596772,3,150,153,0.11555555555555555,0.014696536188421375,129,129,129.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ERN1,tuna_original,background,False,0.7616869714392933,3,150,153,0.7311111111111112,0.045866299736268774,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,TP53,tuna_original,background,False,-0.36024888424269225,3,150,153,0.7844444444444445,0.05673000234576589,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,EGFR,tuna_original,background,False,0.8046251993620415,3,150,153,0.86,0.08499859273853082,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.22111976189650118,1.0
KRAS,BCL2,tuna_original,background,False,0.6879330679640276,3,150,153,0.42444444444444446,0.022019324337335736,79,79,79.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KEAP1,tuna_original,background,False,0.025625561229276395,3,150,153,0.8133333333333334,0.06446969696969697,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BRCA1,tuna_original,background,False,-0.7485290767024513,3,150,153,0.22444444444444445,0.016605243899361546,111,111,111.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KRAS,tuna_original,background,True,1.0,3,150,153,0.9288888888888889,0.1582251082251082,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,3.0,1.0,0.15,7.6499999999999995,0.39416903643757284,1.0
KRAS,CDK2,tuna_original,background,False,-0.15929194644364922,3,150,153,0.8888888888888888,0.11273148148148147,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.25858665436551814,1.0
KRAS,HIF1A,tuna_original,background,False,-0.5651092973074396,3,150,153,0.6088888888888889,0.031751336898395724,48,48,48.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,CTNNB1,tuna_original,background,False,0.15421240266441502,3,150,153,0.9422222222222222,0.44027777777777777,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,3.0,1.0,0.15,7.6499999999999995,0.7014077022544634,1.0
KRAS,TNFRSF1A,tuna_original,background,False,0.8496743194885609,3,150,153,0.6088888888888889,0.0321771891149579,56,56,56.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BECN1,tuna_original,background,False,-0.6126512806079368,3,150,153,0.3711111111111111,0.02021293954474994,84,84,84.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ERN1,tuna_original,low_plausibility,False,0.5250392022837842,3,150,153,0.6088888888888889,0.03220761712167172,46,46,46.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,TP53,tuna_original,low_plausibility,False,0.27925763606878157,3,150,153,0.9,0.12280184693977797,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.26452281205255257,1.0
KRAS,EGFR,tuna_original,low_plausibility,False,0.70191856646965,3,150,153,0.6911111111111111,0.040037175630395966,42,42,42.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BCL2,tuna_original,low_plausibility,False,0.4848149786230281,3,150,153,0.04666666666666667,0.01359075397291254,137,137,137.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KEAP1,tuna_original,low_plausibility,False,0.26660903595888114,3,150,153,0.9,0.11286549707602339,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.15,7.6499999999999995,0.34223869419521724,1.0
KRAS,BRCA1,tuna_original,low_plausibility,False,-0.4313859515097905,3,150,153,0.32,0.01851235284970776,85,85,85.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KRAS,tuna_original,low_plausibility,True,1.0,3,150,153,0.8422222222222222,0.09120370370370369,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.24810777712161922,1.0
KRAS,CDK2,tuna_original,low_plausibility,False,0.16922654229155773,3,150,153,0.9733333333333334,0.5769230769230769,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6713860725233041,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6713860725233041,1.0,3.0,1.0,0.15,7.6499999999999995,0.7946419117160276,1.0
KRAS,HIF1A,tuna_original,low_plausibility,False,-0.11719472477986409,3,150,153,0.8755555555555555,0.09703703703703703,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
KRAS,CTNNB1,tuna_original,low_plausibility,False,0.5499008215726481,3,150,153,0.9533333333333334,0.4606060606060606,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,3.0,1.0,0.15,7.6499999999999995,0.7175003976966428,1.0
KRAS,TNFRSF1A,tuna_original,low_plausibility,False,0.7701673971023815,3,150,153,0.36444444444444446,0.020319941623467015,94,94,94.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BECN1,tuna_original,low_plausibility,False,0.028403227319635984,3,150,153,0.7377777777777778,0.04661275312088829,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ERN1,tuna_original,context_background,False,0.7397237109559683,3,300,303,0.8055555555555556,0.03265993265993266,45,45,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,TP53,tuna_original,context_background,False,-0.3354709198826197,3,300,303,0.7111111111111111,0.0217098703888335,68,68,68.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,EGFR,tuna_original,context_background,False,0.8091272703429283,3,300,303,0.9022222222222223,0.06289855072463768,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BCL2,tuna_original,context_background,False,0.6599058215337045,3,300,303,0.49444444444444446,0.012546996014737948,130,130,130.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KEAP1,tuna_original,context_background,False,0.09255346500143216,3,300,303,0.7377777777777778,0.02393991776014248,65,65,65.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BRCA1,tuna_original,context_background,False,-0.6750006039293368,3,300,303,0.13333333333333333,0.007543310673961501,251,251,251.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KRAS,tuna_original,context_background,True,0.9999999999999999,3,300,303,0.94,0.09925152856841661,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,10.1,0.2393559056278611,1.0
KRAS,CDK2,tuna_original,context_background,False,-0.02531110988408008,3,300,303,0.8311111111111111,0.04084209441352298,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,HIF1A,tuna_original,context_background,False,-0.5214062753434632,3,300,303,0.5066666666666667,0.012821307706218192,115,115,115.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,CTNNB1,tuna_original,context_background,False,0.14634243138499975,3,300,303,0.8866666666666667,0.1978159684926602,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,10.1,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,5.05,0.2960819109658652,1.0
KRAS,TNFRSF1A,tuna_original,context_background,False,0.826700751288095,3,300,303,0.7333333333333333,0.023612770476569758,72,72,72.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BECN1,tuna_original,context_background,False,-0.5404166767321555,3,300,303,0.24333333333333335,0.008586947238094346,212,212,212.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ERN1,tuna_original,all_U,False,0.6993701238297774,3,450,453,0.74,0.01649610136452242,90,90,90.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,TP53,tuna_original,all_U,False,-0.22296234603773207,3,450,453,0.774074074074074,0.01865641668273247,76,76,76.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,EGFR,tuna_original,all_U,False,0.8165691228231424,3,450,453,0.8318518518518518,0.02496250365817969,64,64,64.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BCL2,tuna_original,all_U,False,0.6628226156448982,3,450,453,0.3451851851851852,0.006561774807388843,266,266,266.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KEAP1,tuna_original,all_U,False,0.05976465552251168,3,450,453,0.7918518518518518,0.020169133525637994,76,76,76.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BRCA1,tuna_original,all_U,False,-0.6643594184908429,3,450,453,0.19555555555555557,0.005382643643923032,335,335,335.0,0.0029850746268656717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,KRAS,tuna_original,all_U,True,1.0,3,450,453,0.9074074074074074,0.04887218045112782,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
KRAS,CDK2,tuna_original,all_U,False,-0.10546817817670251,3,450,453,0.8785185185185185,0.039148992930505534,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,HIF1A,tuna_original,all_U,False,-0.5047784822300152,3,450,453,0.6296296296296297,0.011388910509048625,124,124,124.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,CTNNB1,tuna_original,all_U,False,0.20747186960166536,3,450,453,0.9088888888888889,0.1926536731634183,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,30.200000000000003,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.2960819109658652,1.0
KRAS,TNFRSF1A,tuna_original,all_U,False,0.8483573830177412,3,450,453,0.6103703703703703,0.011043682902321645,165,165,165.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,BECN1,tuna_original,all_U,False,-0.4959446735484797,3,450,453,0.40814814814814815,0.007267039451257064,237,237,237.0,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,ERN1,tuna_original,context,False,0.390659134467184,3,150,153,0.4666666666666667,0.023601260835303388,72,72,72.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,TP53,tuna_original,context,False,0.20739348370927316,3,150,153,0.5222222222222223,0.041723356009070296,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
CDK2,EGFR,tuna_original,context,False,0.38367978770455546,3,150,153,0.5911111111111111,0.03260686778999764,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,BCL2,tuna_original,context,False,0.08844303271547853,3,150,153,0.3,0.017950654314290677,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,KEAP1,tuna_original,context,False,0.3704615817618913,3,150,153,0.6377777777777778,0.04771524771524771,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
CDK2,BRCA1,tuna_original,context,False,-0.04086084194443327,3,150,153,0.5488888888888889,0.027823033199377283,62,62,62.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,KRAS,tuna_original,context,False,0.29314261589803386,3,150,153,0.5333333333333333,0.027081138040042148,65,65,65.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CDK2,tuna_original,context,True,1.0,3,150,153,0.44222222222222224,0.02250335065869046,55,55,55.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,HIF1A,tuna_original,context,False,0.180166324903167,3,150,153,0.4911111111111111,0.025348878290054756,42,42,42.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
