cohort,model,positive_subset,candidate_set,planned_targets,targets,omitted_targets,P,U,macro_P_vs_U_concordance,MAP,MRR,mean_first_positive_rank,total_recovered_P_at_5,target_success_count_at_5,macro_recall_at_5,macro_known_positive_precision_at_5,macro_EF_at_5,macro_NDCG_at_5,macro_target_success_at_5,total_recovered_P_at_10,target_success_count_at_10,macro_recall_at_10,macro_known_positive_precision_at_10,macro_EF_at_10,macro_NDCG_at_10,macro_target_success_at_10,total_recovered_P_at_20,target_success_count_at_20,macro_recall_at_20,macro_known_positive_precision_at_20,macro_EF_at_20,macro_NDCG_at_20,macro_target_success_at_20
all_twelve,ipin_optimized,exclude_any_model_prior_pairs,all_U,12,11,BCL2,30,5080,0.6854783167452605,0.07247012694934443,0.1641487931045914,73.72727272727273,2.0,2.0,0.0606060606060606,0.03636363636363637,5.466666666666668,0.06957823972623833,0.18181818181818182,2.0,2.0,0.0606060606060606,0.018181818181818184,2.733333333333334,0.06957823972623833,0.18181818181818182,7.0,6.0,0.20454545454545456,0.031818181818181815,4.797348484848485,0.12148374811085709,0.5454545454545454
all_twelve,tuna_retrained,exclude_any_model_prior_pairs,all_U,12,11,BCL2,30,5080,0.74118395746715,0.06752612210917454,0.16543573562262998,54.36363636363637,2.0,2.0,0.053030303030303025,0.03636363636363637,5.486363636363637,0.05386249059024084,0.18181818181818182,5.0,5.0,0.14393939393939392,0.045454545454545456,6.849242424242425,0.09484916185220289,0.45454545454545453,6.0,6.0,0.18939393939393942,0.02727272727272727,4.42689393939394,0.10753965038536202,0.5454545454545454
all_twelve,tuna_original,exclude_any_model_prior_pairs,all_U,12,11,BCL2,30,5080,0.7659216344479465,0.16037773455833257,0.29803616304811514,62.18181818181818,5.0,3.0,0.14393939393939392,0.09090909090909091,13.72272727272727,0.16423283686734844,0.2727272727272727,7.0,4.0,0.20454545454545456,0.06363636363636364,9.606818181818182,0.19002310313238302,0.36363636363636365,8.0,5.0,0.23484848484848483,0.03636363636363637,5.489772727272728,0.1997359035198185,0.45454545454545453
all_twelve,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,context,12,11,BCL2,29,1689,0.5449333409483267,0.04777416247369108,0.06928795607176051,43.54545454545455,1.0,1.0,0.045454545454545456,0.018181818181818184,1.3272727272727274,0.02787032694388447,0.09090909090909091,3.0,3.0,0.10606060606060605,0.02727272727272728,1.5909090909090908,0.05304477660681872,0.2727272727272727,5.0,5.0,0.16666666666666666,0.022727272727272728,1.2575757575757576,0.07342300258568048,0.45454545454545453
all_twelve,ipin_optimized,exclude_any_model_prior_pairs_and_homomers,context,12,11,BCL2,29,1689,0.6055105249423537,0.10938102310091292,0.2265562886601102,41.0,2.0,2.0,0.0606060606060606,0.03636363636363637,1.8484848484848486,0.08532340473141026,0.18181818181818182,6.0,5.0,0.1818181818181818,0.05454545454545454,2.778787878787879,0.1399187782274451,0.45454545454545453,7.0,5.0,0.21212121212121213,0.03181818181818182,1.6212121212121213,0.1514475979394809,0.45454545454545453
all_twelve,tuna_retrained,exclude_any_model_prior_pairs_and_homomers,context,12,11,BCL2,29,1689,0.6649380654945148,0.09906917309006046,0.1856755639518564,28.818181818181817,4.0,4.0,0.1212121212121212,0.07272727272727274,3.703030303030303,0.09591229196010947,0.36363636363636365,5.0,5.0,0.1515151515151515,0.045454545454545456,2.3151515151515154,0.10875474403827576,0.45454545454545453,9.0,7.0,0.2878787878787879,0.04090909090909091,2.184848484848485,0.15546501908198287,0.6363636363636364
all_twelve,tuna_original,exclude_any_model_prior_pairs_and_homomers,context,12,11,BCL2,29,1689,0.662010150461125,0.16941427391713168,0.2302175712213591,33.36363636363637,4.0,2.0,0.1212121212121212,0.07272727272727274,3.709090909090909,0.13061333722835688,0.18181818181818182,8.0,4.0,0.2424242424242424,0.07272727272727274,3.7090909090909094,0.18792268458274505,0.36363636363636365,11.0,6.0,0.34848484848484845,0.05,2.65,0.22219820377988062,0.5454545454545454
all_twelve,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,background,12,11,BCL2,29,1691,0.63165288194325,0.06515911428249989,0.09538389814875309,35.36363636363637,1.0,1.0,0.045454545454545456,0.018181818181818184,1.3363636363636364,0.03516843702132197,0.09090909090909091,3.0,3.0,0.10606060606060605,0.02727272727272728,1.5954545454545455,0.06208497438185517,0.2727272727272727,5.0,5.0,0.16666666666666666,0.022727272727272728,1.2568181818181818,0.08490476037878684,0.45454545454545453
all_twelve,ipin_optimized,exclude_any_model_prior_pairs_and_homomers,background,12,11,BCL2,29,1691,0.6639472328053163,0.10591692645367173,0.18638009275138592,37.36363636363637,3.0,3.0,0.09090909090909091,0.05454545454545456,2.7636363636363637,0.08608203904781585,0.2727272727272727,6.0,5.0,0.1818181818181818,0.05454545454545454,2.772727272727273,0.12584102848651532,0.45454545454545453,9.0,5.0,0.2727272727272727,0.04090909090909091,2.0818181818181816,0.15872666188255738,0.45454545454545453
all_twelve,tuna_retrained,exclude_any_model_prior_pairs_and_homomers,background,12,11,BCL2,29,1691,0.7191449699395834,0.09961745049961537,0.15063459268004722,21.727272727272727,3.0,3.0,0.09090909090909091,0.05454545454545456,2.7636363636363637,0.06103509750211855,0.2727272727272727,7.0,7.0,0.22727272727272727,0.06363636363636363,3.440909090909091,0.12346639413882977,0.6363636363636364,15.0,8.0,0.46969696969696967,0.06818181818181819,3.5749999999999997,0.20850315129462738,0.7272727272727273
all_twelve,tuna_original,exclude_any_model_prior_pairs_and_homomers,background,12,11,BCL2,29,1691,0.7570256277870705,0.19349383927755187,0.2555533274645327,25.90909090909091,6.0,3.0,0.18181818181818182,0.10909090909090911,5.5636363636363635,0.17031758354762286,0.2727272727272727,8.0,5.0,0.2424242424242424,0.07272727272727274,3.709090909090909,0.19875871845809295,0.45454545454545453,13.0,6.0,0.4090909090909091,0.05909090909090909,3.1159090909090907,0.25704912002112607,0.5454545454545454
all_twelve,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,low_plausibility,12,11,BCL2,29,1700,0.7440909090909091,0.19063138447875067,0.3556037100154747,24.727272727272727,4.0,4.0,0.13636363636363635,0.07272727272727274,4.163636363636364,0.1679805959797124,0.36363636363636365,7.0,6.0,0.22727272727272727,0.06363636363636363,3.472727272727273,0.20987999957044912,0.5454545454545454,12.0,7.0,0.3939393939393939,0.05454545454545456,3.0090909090909093,0.26832386692210797,0.6363636363636364
all_twelve,ipin_optimized,exclude_any_model_prior_pairs_and_homomers,low_plausibility,12,11,BCL2,29,1700,0.7435858585858587,0.2928381058172758,0.4254537193242909,29.454545454545453,9.0,5.0,0.2727272727272727,0.16363636363636364,8.345454545454546,0.2911006678636861,0.45454545454545453,11.0,5.0,0.3333333333333333,0.1,5.1000000000000005,0.3191395249387799,0.45454545454545453,14.0,6.0,0.4393939393939394,0.06363636363636364,3.359090909090909,0.3553728209329927,0.5454545454545454
all_twelve,tuna_retrained,exclude_any_model_prior_pairs_and_homomers,low_plausibility,12,11,BCL2,29,1700,0.8138888888888889,0.31490671582907864,0.4639722754476852,16.363636363636363,11.0,7.0,0.3484848484848485,0.2,10.654545454545454,0.321442053023733,0.6363636363636364,16.0,9.0,0.49999999999999994,0.14545454545454548,7.796969696969696,0.3908698591961652,0.8181818181818182,20.0,9.0,0.6212121212121212,0.09090909090909093,4.901515151515151,0.43284691062196,0.8181818181818182
all_twelve,tuna_original,exclude_any_model_prior_pairs_and_homomers,low_plausibility,12,11,BCL2,29,1700,0.8612121212121212,0.39704084636856773,0.4732868728640398,14.272727272727273,13.0,6.0,0.3939393939393939,0.23636363636363636,12.357575757575757,0.37718270691150196,0.5454545454545454,19.0,8.0,0.5757575757575757,0.17272727272727273,9.263636363636364,0.45760946673673747,0.7272727272727273,21.0,9.0,0.6515151515151515,0.09545454545454546,5.209090909090908,0.48196252395046457,0.8181818181818182
all_twelve,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,context_background,12,11,BCL2,29,3380,0.5882677028233393,0.030175661881330543,0.04513306187768802,77.9090909090909,1.0,1.0,0.045454545454545456,0.018181818181818184,2.6454545454545455,0.024006192961144625,0.09090909090909091,1.0,1.0,0.045454545454545456,0.009090909090909092,1.3227272727272728,0.024006192961144625,0.09090909090909091,3.0,3.0,0.10606060606060605,0.01363636363636364,1.5795454545454546,0.04415620196003627,0.2727272727272727
all_twelve,ipin_optimized,exclude_any_model_prior_pairs_and_homomers,context_background,12,11,BCL2,29,3380,0.6346891971404811,0.07351240284732394,0.1608556374501183,77.36363636363636,2.0,2.0,0.0606060606060606,0.03636363636363637,3.6484848484848484,0.06957823972623833,0.18181818181818182,2.0,2.0,0.0606060606060606,0.018181818181818184,1.8242424242424242,0.06957823972623833,0.18181818181818182,6.0,5.0,0.1818181818181818,0.02727272727272727,2.7484848484848485,0.1133575156936768,0.45454545454545453
all_twelve,tuna_retrained,exclude_any_model_prior_pairs_and_homomers,context_background,12,11,BCL2,29,3380,0.6919144900386933,0.050300067537227246,0.08581917243728056,49.54545454545455,1.0,1.0,0.0303030303030303,0.018181818181818184,1.8363636363636362,0.021330851182852564,0.09090909090909091,4.0,4.0,0.1212121212121212,0.03636363636363637,3.6606060606060606,0.06282797693821292,0.36363636363636365,6.0,6.0,0.19696969696969696,0.02727272727272727,2.950757575757576,0.08543795022255694,0.5454545454545454
all_twelve,tuna_original,exclude_any_model_prior_pairs_and_homomers,context_background,12,11,BCL2,29,3380,0.7093636407814153,0.14333997990666056,0.21219964149208748,58.27272727272727,4.0,2.0,0.1212121212121212,0.07272727272727274,7.345454545454545,0.128743741413521,0.18181818181818182,6.0,3.0,0.18181818181818182,0.05454545454545456,5.509090909090909,0.15453400767855557,0.2727272727272727,8.0,4.0,0.2424242424242424,0.03636363636363637,3.6727272727272724,0.17629363546290658,0.36363636363636365
all_twelve,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,all_U,12,11,BCL2,29,5080,0.6403260239296547,0.02734772656130685,0.043158904960375125,101.63636363636364,1.0,1.0,0.045454545454545456,0.018181818181818184,4.009090909090909,0.024006192961144625,0.09090909090909091,1.0,1.0,0.045454545454545456,0.009090909090909092,2.0045454545454544,0.024006192961144625,0.09090909090909091,3.0,3.0,0.10606060606060605,0.01363636363636364,2.375,0.043949801420895336,0.2727272727272727
all_twelve,ipin_optimized,exclude_any_model_prior_pairs_and_homomers,all_U,12,11,BCL2,29,5080,0.6711868208177045,0.071148561999725,0.15934332603497336,105.81818181818181,2.0,2.0,0.0606060606060606,0.03636363636363637,5.466666666666668,0.06957823972623833,0.18181818181818182,2.0,2.0,0.0606060606060606,0.018181818181818184,2.733333333333334,0.06957823972623833,0.18181818181818182,6.0,5.0,0.1818181818181818,0.02727272727272727,4.112121212121212,0.11312929871370668,0.45454545454545453
all_twelve,tuna_retrained,exclude_any_model_prior_pairs_and_homomers,all_U,12,11,BCL2,29,5080,0.7327861226920198,0.044621118471005757,0.07530364549053982,64.9090909090909,1.0,1.0,0.0303030303030303,0.018181818181818184,2.7454545454545456,0.018373395136413416,0.09090909090909091,4.0,4.0,0.1212121212121212,0.03636363636363637,5.478787878787879,0.059360066398375474,0.36363636363636365,5.0,5.0,0.16666666666666666,0.022727272727272728,3.741666666666667,0.07205055493153462,0.45454545454545453
all_twelve,tuna_original,exclude_any_model_prior_pairs_and_homomers,all_U,12,11,BCL2,29,5080,0.7601291520277513,0.13747075194913247,0.20800119801315003,71.54545454545455,4.0,2.0,0.1212121212121212,0.07272727272727274,10.981818181818182,0.128743741413521,0.18181818181818182,6.0,3.0,0.18181818181818182,0.05454545454545456,8.236363636363636,0.15453400767855557,0.2727272727272727,7.0,4.0,0.2121212121212121,0.031818181818181815,4.804545454545455,0.16424680806599104,0.36363636363636365
original_six,ipin_baseline,all_P,context,6,6,,19,950,0.6066666666666668,0.1304146139333592,0.2618536368536369,17.833333333333332,2.0,2.0,0.1111111111111111,0.06666666666666667,3.4000000000000004,0.11731968150568911,0.3333333333333333,4.0,3.0,0.2222222222222222,0.06666666666666667,3.4000000000000004,0.16693521731692484,0.5,6.0,4.0,0.3194444444444444,0.049999999999999996,2.5500000000000003,0.2045667136187491,0.6666666666666666
original_six,ipin_optimized,all_P,context,6,6,,19,950,0.6512962962962964,0.10494025571540373,0.1386549877403536,21.0,3.0,2.0,0.16666666666666666,0.10000000000000002,5.1000000000000005,0.09762608092307463,0.3333333333333333,6.0,4.0,0.3194444444444444,0.09999999999999999,5.1000000000000005,0.16902009889866418,0.6666666666666666,6.0,4.0,0.3194444444444444,0.049999999999999996,2.5500000000000003,0.16902009889866418,0.6666666666666666
original_six,tuna_retrained,all_P,context,6,6,,19,950,0.7167361111111111,0.16810840728590604,0.3953555386049665,16.0,3.0,3.0,0.15277777777777776,0.10000000000000002,5.1000000000000005,0.17353342809203512,0.5,4.0,4.0,0.2083333333333333,0.06666666666666667,3.4000000000000004,0.1970779235686733,0.6666666666666666,7.0,4.0,0.375,0.05833333333333333,2.975,0.25767067936229265,0.6666666666666666
original_six,tuna_original,all_P,context,6,6,,19,950,0.7947685185185186,0.2836383803584192,0.4694444444444444,5.0,6.0,4.0,0.3194444444444444,0.19999999999999998,10.200000000000001,0.29909912383219944,0.6666666666666666,8.0,5.0,0.4305555555555555,0.13333333333333333,6.800000000000001,0.35163269224038857,0.8333333333333334,10.0,6.0,0.5416666666666666,0.08333333333333333,4.250000000000001,0.3892827846748424,1.0
original_six,ipin_baseline,all_P,background,6,6,,19,950,0.6749999999999998,0.09170588239785858,0.14792684913652654,14.333333333333334,2.0,2.0,0.1111111111111111,0.06666666666666667,3.4000000000000004,0.06936352592478849,0.3333333333333333,5.0,4.0,0.2638888888888889,0.08333333333333333,4.250000000000001,0.14328408875833742,0.6666666666666666,6.0,4.0,0.3194444444444444,0.049999999999999996,2.5500000000000003,0.1620405702242487,0.6666666666666666
original_six,ipin_optimized,all_P,background,6,6,,19,950,0.7092592592592593,0.11176396722154673,0.14298670201833352,21.333333333333332,2.0,2.0,0.1111111111111111,0.06666666666666667,3.4000000000000004,0.07279111825198763,0.3333333333333333,6.0,4.0,0.3194444444444444,0.09999999999999999,5.1000000000000005,0.1684551995962195,0.6666666666666666,7.0,4.0,0.375,0.05833333333333333,2.975,0.18847447556256136,0.6666666666666666
original_six,tuna_retrained,all_P,background,6,6,,19,950,0.7694675925925926,0.1324911122083675,0.280067155067155,12.5,2.0,2.0,0.09722222222222221,0.06666666666666667,3.4000000000000004,0.10416990216724664,0.3333333333333333,3.0,3.0,0.15277777777777776,0.05000000000000001,2.5500000000000003,0.13202997799494703,0.5,9.0,5.0,0.4861111111111111,0.07500000000000001,3.8249999999999997,0.2488484598640545,0.8333333333333334
original_six,tuna_original,all_P,background,6,6,,19,950,0.8626851851851853,0.35313332965060323,0.5921855921855922,4.333333333333333,7.0,4.0,0.375,0.2333333333333333,11.9,0.37731224483599224,0.6666666666666666,8.0,5.0,0.4305555555555555,0.13333333333333333,6.800000000000001,0.4033832851705898,0.8333333333333334,11.0,6.0,0.5972222222222222,0.09166666666666667,4.675,0.4650112047669516,1.0
original_six,ipin_baseline,all_P,low_plausibility,6,6,,19,950,0.739375,0.13749628174793646,0.2717338217338217,10.833333333333334,4.0,4.0,0.2083333333333333,0.13333333333333333,6.800000000000001,0.16297046719515232,0.6666666666666666,4.0,4.0,0.2083333333333333,0.06666666666666667,3.4000000000000004,0.16297046719515232,0.6666666666666666,7.0,5.0,0.375,0.05833333333333333,2.975,0.22356322298877165,0.8333333333333334
original_six,ipin_optimized,all_P,low_plausibility,6,6,,19,950,0.7584953703703704,0.2753904559265878,0.3753968253968254,14.5,7.0,4.0,0.375,0.2333333333333333,11.9,0.31054711412373354,0.6666666666666666,8.0,4.0,0.4305555555555555,0.13333333333333333,6.8,0.3384071899514339,0.6666666666666666,8.0,4.0,0.4305555555555555,0.06666666666666667,3.4,0.3384071899514339,0.6666666666666666
original_six,tuna_retrained,all_P,low_plausibility,6,6,,19,950,0.8119212962962963,0.23339083604720537,0.3499999999999999,10.833333333333334,5.0,3.0,0.2638888888888889,0.16666666666666666,8.5,0.22288041325301267,0.5,8.0,5.0,0.4305555555555555,0.13333333333333333,6.800000000000001,0.2962336084068403,0.8333333333333334,12.0,5.0,0.625,0.09999999999999999,5.1,0.36795091511027617,0.8333333333333334
original_six,tuna_original,all_P,low_plausibility,6,6,,19,950,0.891574074074074,0.6339218082999372,0.861111111111111,1.8333333333333333,11.0,5.0,0.5833333333333334,0.36666666666666664,18.7,0.632191158212433,0.8333333333333334,15.0,6.0,0.7777777777777778,0.25000000000000006,12.75,0.7237069460379035,1.0,15.0,6.0,0.7777777777777778,0.12500000000000003,6.375,0.7237069460379035,1.0
original_six,ipin_baseline,all_P,context_background,6,6,,19,1900,0.6408333333333333,0.057883266197629714,0.10372154993620036,31.166666666666668,1.0,1.0,0.05555555555555555,0.03333333333333333,3.3666666666666667,0.03910656050189637,0.16666666666666666,2.0,2.0,0.1111111111111111,0.03333333333333333,3.3666666666666667,0.06517760083649395,0.3333333333333333,5.0,4.0,0.2638888888888889,0.041666666666666664,4.208333333333333,0.12076514332433828,0.6666666666666666
original_six,ipin_optimized,all_P,context_background,6,6,,19,1900,0.6802777777777779,0.06037805047960775,0.07787021555220242,41.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.16666666666666666,0.05000000000000001,5.05,0.07747561163893613,0.3333333333333333,6.0,4.0,0.3194444444444444,0.049999999999999996,5.05,0.13323565656102174,0.6666666666666666
original_six,tuna_retrained,all_P,context_background,6,6,,19,1900,0.7431018518518518,0.09473130221045627,0.24752158173210806,27.5,2.0,2.0,0.09722222222222221,0.06666666666666667,6.733333333333333,0.10416990216724664,0.3333333333333333,2.0,2.0,0.09722222222222221,0.03333333333333333,3.3666666666666667,0.10416990216724664,0.3333333333333333,4.0,4.0,0.2083333333333333,0.03333333333333333,3.3666666666666667,0.14038876870406125,0.6666666666666666
original_six,tuna_original,all_P,context_background,6,6,,19,1900,0.8287268518518519,0.24680964269072214,0.4280753968253968,8.333333333333334,5.0,3.0,0.2638888888888889,0.16666666666666666,16.833333333333332,0.26198697375490904,0.5,7.0,4.0,0.375,0.11666666666666665,11.783333333333333,0.30926912857413913,0.6666666666666666,8.0,5.0,0.4305555555555555,0.06666666666666667,6.733333333333333,0.32840401102847544,0.8333333333333334
original_six,ipin_baseline,all_P,all_U,6,6,,19,2850,0.6736805555555555,0.04222316472735089,0.08102482509290176,41.0,1.0,1.0,0.05555555555555555,0.03333333333333333,5.033333333333334,0.033684557750091264,0.16666666666666666,2.0,2.0,0.1111111111111111,0.03333333333333333,5.033333333333334,0.05722905322672942,0.3333333333333333,3.0,3.0,0.16666666666666666,0.025000000000000005,3.7750000000000004,0.07598553469264069,0.5
original_six,ipin_optimized,all_P,all_U,6,6,,19,2850,0.7063503086419755,0.05355423299520664,0.07066460497963696,54.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.16666666666666666,0.05000000000000001,7.550000000000001,0.07514223064693044,0.3333333333333333,6.0,4.0,0.3194444444444444,0.049999999999999996,7.55,0.12835008512862045,0.6666666666666666
original_six,tuna_retrained,all_P,all_U,6,6,,19,2850,0.7660416666666666,0.08326768477761815,0.2276974750013966,37.333333333333336,2.0,2.0,0.09722222222222221,0.06666666666666667,10.066666666666668,0.09874789941544154,0.3333333333333333,2.0,2.0,0.09722222222222221,0.03333333333333333,5.033333333333334,0.09874789941544154,0.3333333333333333,2.0,2.0,0.09722222222222221,0.016666666666666666,2.516666666666667,0.09874789941544154,0.3333333333333333
original_six,tuna_original,all_P,all_U,6,6,,19,2850,0.8496759259259258,0.24369792872107834,0.4255952380952381,9.166666666666666,5.0,3.0,0.2638888888888889,0.16666666666666666,25.166666666666668,0.26198697375490904,0.5,7.0,4.0,0.375,0.11666666666666665,17.616666666666667,0.30926912857413913,0.6666666666666666,7.0,4.0,0.375,0.05833333333333333,8.808333333333334,0.30926912857413913,0.6666666666666666
original_six,ipin_baseline,exclude_development_P,context,6,6,,18,950,0.5675925925925926,0.11164662041202277,0.2079320682261859,34.333333333333336,1.0,1.0,0.05555555555555555,0.03333333333333333,1.7000000000000002,0.07821312100379274,0.16666666666666666,3.0,2.0,0.16666666666666666,0.05000000000000001,2.5500000000000003,0.1278286568150285,0.3333333333333333,5.0,3.0,0.2638888888888889,0.041666666666666664,2.125,0.1654601531168527,0.5
original_six,ipin_optimized,exclude_development_P,context,6,6,,18,950,0.6164814814814815,0.09066525666485496,0.09951357359893946,31.333333333333332,2.0,1.0,0.1111111111111111,0.06666666666666667,3.4000000000000004,0.06394152317298338,0.16666666666666666,5.0,3.0,0.2638888888888889,0.08333333333333333,4.25,0.1353355411485729,0.5,5.0,3.0,0.2638888888888889,0.041666666666666664,2.125,0.1353355411485729,0.5
original_six,tuna_retrained,exclude_development_P,context,6,6,,18,950,0.6950694444444445,0.16690142984152886,0.39394671351193083,24.833333333333332,3.0,3.0,0.15277777777777776,0.10000000000000002,5.1000000000000005,0.17353342809203512,0.5,4.0,4.0,0.2083333333333333,0.06666666666666667,3.4000000000000004,0.1970779235686733,0.6666666666666666,7.0,4.0,0.375,0.05833333333333333,2.975,0.25767067936229265,0.6666666666666666
original_six,tuna_original,exclude_development_P,context,6,6,,18,950,0.7684722222222223,0.2647353432814337,0.4164930555555555,15.166666666666666,5.0,3.0,0.2638888888888889,0.16666666666666666,8.5,0.25999256333030313,0.5,7.0,4.0,0.375,0.11666666666666665,5.95,0.31252613173849225,0.6666666666666666,9.0,5.0,0.4861111111111111,0.075,3.8250000000000006,0.350176224172946,0.8333333333333334
original_six,ipin_baseline,exclude_development_P,background,6,6,,18,950,0.6468518518518518,0.08026517431167444,0.11681573802541544,26.0,1.0,1.0,0.05555555555555555,0.03333333333333333,1.7000000000000002,0.03910656050189637,0.16666666666666666,4.0,3.0,0.20833333333333334,0.06666666666666667,3.4000000000000004,0.1130271233354453,0.5,5.0,3.0,0.2638888888888889,0.041666666666666664,2.125,0.13178360480135656,0.5
original_six,ipin_optimized,exclude_development_P,background,6,6,,18,950,0.6862962962962963,0.09263866256469382,0.09159781312944465,27.5,1.0,1.0,0.05555555555555555,0.03333333333333333,1.7000000000000002,0.033684557750091264,0.16666666666666666,5.0,3.0,0.2638888888888889,0.08333333333333333,4.25,0.12934863909432312,0.5,6.0,3.0,0.3194444444444444,0.05000000000000001,2.5500000000000003,0.14936791506066502,0.5
original_six,tuna_retrained,exclude_development_P,background,6,6,,18,950,0.7518750000000001,0.13074189322792618,0.2779581529581529,18.833333333333332,2.0,2.0,0.09722222222222221,0.06666666666666667,3.4000000000000004,0.10416990216724664,0.3333333333333333,3.0,3.0,0.15277777777777776,0.05000000000000001,2.5500000000000003,0.13202997799494703,0.5,9.0,5.0,0.4861111111111111,0.07500000000000001,3.8249999999999997,0.2488484598640545,0.8333333333333334
original_six,tuna_original,exclude_development_P,background,6,6,,18,950,0.8410185185185185,0.2971095154426458,0.4287868993751347,12.666666666666666,6.0,3.0,0.3194444444444444,0.20000000000000004,10.200000000000001,0.29909912383219944,0.5,7.0,4.0,0.375,0.11666666666666665,5.95,0.32517016416679706,0.6666666666666666,10.0,5.0,0.5416666666666666,0.08333333333333333,4.25,0.38679808376315883,0.8333333333333334
original_six,ipin_baseline,exclude_development_P,low_plausibility,6,6,,18,950,0.7184490740740741,0.11850950457701603,0.21944624003447535,18.833333333333332,3.0,3.0,0.15277777777777776,0.10000000000000002,5.1000000000000005,0.12386390669325593,0.5,3.0,3.0,0.15277777777777776,0.05000000000000001,2.5500000000000003,0.12386390669325593,0.5,6.0,4.0,0.3194444444444444,0.049999999999999996,2.5500000000000003,0.1844566624868753,0.6666666666666666
original_six,ipin_optimized,exclude_development_P,low_plausibility,6,6,,18,950,0.7366435185185186,0.2190242393932774,0.2144772851669403,19.166666666666668,6.0,3.0,0.3194444444444444,0.20000000000000004,10.200000000000001,0.23233399311994077,0.5,7.0,3.0,0.375,0.11666666666666665,5.949999999999999,0.2601940689476412,0.5,7.0,3.0,0.375,0.05833333333333333,2.9749999999999996,0.2601940689476412,0.5
original_six,tuna_retrained,exclude_development_P,low_plausibility,6,6,,18,950,0.7913657407407407,0.23178770407465002,0.34788359788359785,18.833333333333332,5.0,3.0,0.2638888888888889,0.16666666666666666,8.5,0.22288041325301267,0.5,8.0,5.0,0.4305555555555555,0.13333333333333333,6.800000000000001,0.2962336084068403,0.8333333333333334,12.0,5.0,0.625,0.09999999999999999,5.1,0.36795091511027617,0.8333333333333334
original_six,tuna_original,exclude_development_P,low_plausibility,6,6,,18,950,0.8760185185185185,0.5776796481362084,0.6994949494949495,7.166666666666667,10.0,4.0,0.5277777777777778,0.3333333333333333,17.0,0.5539780372086401,0.6666666666666666,14.0,5.0,0.7222222222222223,0.23333333333333336,11.9,0.6454938250341108,0.8333333333333334,14.0,5.0,0.7222222222222223,0.11666666666666668,5.95,0.6454938250341108,0.8333333333333334
original_six,ipin_baseline,exclude_development_P,context_background,6,6,,18,1900,0.6072222222222222,0.04979656116500183,0.08085899582364625,59.333333333333336,1.0,1.0,0.05555555555555555,0.03333333333333333,3.3666666666666667,0.03910656050189637,0.16666666666666666,1.0,1.0,0.05555555555555555,0.016666666666666666,1.6833333333333333,0.03910656050189637,0.16666666666666666,4.0,3.0,0.20833333333333334,0.03333333333333333,3.3666666666666667,0.0946941029897407,0.5
original_six,ipin_optimized,exclude_development_P,context_background,6,6,,18,1900,0.6513888888888889,0.0508676519292536,0.05167973936172623,57.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1111111111111111,0.03333333333333333,3.3666666666666667,0.04961553581123574,0.16666666666666666,5.0,3.0,0.2638888888888889,0.041666666666666664,4.208333333333333,0.10537558073332136,0.5
original_six,tuna_retrained,exclude_development_P,context_background,6,6,,18,1900,0.7234722222222224,0.0940038816591508,0.24666325311486603,42.666666666666664,2.0,2.0,0.09722222222222221,0.06666666666666667,6.733333333333333,0.10416990216724664,0.3333333333333333,2.0,2.0,0.09722222222222221,0.03333333333333333,3.3666666666666667,0.10416990216724664,0.3333333333333333,4.0,4.0,0.2083333333333333,0.03333333333333333,3.3666666666666667,0.14038876870406125,0.6666666666666666
original_six,tuna_original,exclude_development_P,context_background,6,6,,18,1900,0.8047453703703704,0.228063101358705,0.3739818295739348,26.833333333333332,4.0,2.0,0.20833333333333334,0.13333333333333333,13.466666666666667,0.2228804132530127,0.3333333333333333,6.0,3.0,0.3194444444444444,0.10000000000000002,10.1,0.27016256807224276,0.5,7.0,4.0,0.375,0.05833333333333333,5.891666666666667,0.28929745052657907,0.6666666666666666
original_six,ipin_baseline,exclude_development_P,all_U,6,6,,18,2850,0.6442978395061728,0.0359318752600744,0.0632437697012269,77.16666666666667,1.0,1.0,0.05555555555555555,0.03333333333333333,5.033333333333334,0.033684557750091264,0.16666666666666666,1.0,1.0,0.05555555555555555,0.016666666666666666,2.516666666666667,0.033684557750091264,0.16666666666666666,2.0,2.0,0.1111111111111111,0.016666666666666666,2.516666666666667,0.05244103921600252,0.3333333333333333
original_six,ipin_optimized,exclude_development_P,all_U,6,6,,18,2850,0.6798070987654321,0.04409408148363784,0.044139960033939385,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1111111111111111,0.03333333333333333,5.033333333333334,0.047282154819230066,0.16666666666666666,5.0,3.0,0.2638888888888889,0.041666666666666664,6.291666666666667,0.10049000930092007,0.5
