cohort,panel_id,target_id,model,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
all,93822b1e809332880da8feb5dab2c55a13af8c95f46cd6d32e25d49e163992b5,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.54,0.02127659574468085,47,47,47.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.84,0.058823529411764705,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.23981246656813146,1.0
all,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.94,0.14285714285714285,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.3333333333333333,1.0,1.0,1.0,0.05,5.05,0.3333333333333333,1.0
all,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.99,0.5,2,2,2.0,0.5,1.0,1.0,0.2,20.2,0.6309297535714575,1.0,1.0,1.0,0.1,10.1,0.6309297535714575,1.0,1.0,1.0,0.05,5.05,0.6309297535714575,1.0
all,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.95,0.16666666666666666,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.3562071871080222,1.0,1.0,1.0,0.05,5.05,0.3562071871080222,1.0
no_exact_TRAIN_DEV_endpoint,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,64,65,0.859375,0.1,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,6.5,0.2890648263178879,1.0,1.0,1.0,0.05,3.25,0.2890648263178879,1.0
no_exact_TRAIN_DEV_endpoint,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,64,65,0.9375,0.2,5,5,5.0,0.2,1.0,1.0,0.2,13.0,0.38685280723454163,1.0,1.0,1.0,0.1,6.5,0.38685280723454163,1.0,1.0,1.0,0.05,3.25,0.38685280723454163,1.0
no_exact_TRAIN_DEV_endpoint,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,64,65,0.984375,0.5,2,2,2.0,0.5,1.0,1.0,0.2,13.0,0.6309297535714575,1.0,1.0,1.0,0.1,6.5,0.6309297535714575,1.0,1.0,1.0,0.05,3.25,0.6309297535714575,1.0
no_exact_TRAIN_DEV_endpoint,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,64,65,0.984375,0.5,2,2,2.0,0.5,1.0,1.0,0.2,13.0,0.6309297535714575,1.0,1.0,1.0,0.1,6.5,0.6309297535714575,1.0,1.0,1.0,0.05,3.25,0.6309297535714575,1.0
no_exact_any_model_TRAIN_DEV_endpoint,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,38,39,0.8421052631578947,0.14285714285714285,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,3.9000000000000004,0.3333333333333333,1.0,1.0,1.0,0.05,1.9500000000000002,0.3333333333333333,1.0
no_exact_any_model_TRAIN_DEV_endpoint,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,38,39,0.8947368421052632,0.2,5,5,5.0,0.2,1.0,1.0,0.2,7.800000000000001,0.38685280723454163,1.0,1.0,1.0,0.1,3.9000000000000004,0.38685280723454163,1.0,1.0,1.0,0.05,1.9500000000000002,0.38685280723454163,1.0
no_exact_any_model_TRAIN_DEV_endpoint,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,38,39,0.9736842105263158,0.5,2,2,2.0,0.5,1.0,1.0,0.2,7.800000000000001,0.6309297535714575,1.0,1.0,1.0,0.1,3.9000000000000004,0.6309297535714575,1.0,1.0,1.0,0.05,1.9500000000000002,0.6309297535714575,1.0
no_exact_any_model_TRAIN_DEV_endpoint,3d3c9461fa218dcaa233daadd00b23e659c9c3f37e000ccc46fdd09a860875d2,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,38,39,0.9736842105263158,0.5,2,2,2.0,0.5,1.0,1.0,0.2,7.800000000000001,0.6309297535714575,1.0,1.0,1.0,0.1,3.9000000000000004,0.6309297535714575,1.0,1.0,1.0,0.05,1.9500000000000002,0.6309297535714575,1.0
all,d2407d26f92c5a43d09c225d49997c7e7df8f6c9db2c9eb7fe205643ce3caf95,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.93,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.31546487678572877,1.0,1.0,1.0,0.05,5.05,0.31546487678572877,1.0
all,d2407d26f92c5a43d09c225d49997c7e7df8f6c9db2c9eb7fe205643ce3caf95,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.89,0.08333333333333333,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.27023815442731974,1.0
all,d2407d26f92c5a43d09c225d49997c7e7df8f6c9db2c9eb7fe205643ce3caf95,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.99,0.5,2,2,2.0,0.5,1.0,1.0,0.2,20.2,0.6309297535714575,1.0,1.0,1.0,0.1,10.1,0.6309297535714575,1.0,1.0,1.0,0.05,5.05,0.6309297535714575,1.0
all,d2407d26f92c5a43d09c225d49997c7e7df8f6c9db2c9eb7fe205643ce3caf95,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.97,0.25,4,4,4.0,0.25,1.0,1.0,0.2,20.2,0.43067655807339306,1.0,1.0,1.0,0.1,10.1,0.43067655807339306,1.0,1.0,1.0,0.05,5.05,0.43067655807339306,1.0
all,805b6ee6d3df09b34780f6889925f1c25b986bc88b7fd507aa03d802c75e825e,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.69,0.03125,32,32,32.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,805b6ee6d3df09b34780f6889925f1c25b986bc88b7fd507aa03d802c75e825e,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.4,0.01639344262295082,61,61,61.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,805b6ee6d3df09b34780f6889925f1c25b986bc88b7fd507aa03d802c75e825e,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.53,0.020833333333333332,48,48,48.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,805b6ee6d3df09b34780f6889925f1c25b986bc88b7fd507aa03d802c75e825e,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.77,0.041666666666666664,24,24,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,ffd42b429b933a1bfef1d7436e315fc732b3c5d969aab0028799fbc2c49e92f0,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.61,0.025,40,40,40.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,ffd42b429b933a1bfef1d7436e315fc732b3c5d969aab0028799fbc2c49e92f0,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.56,0.022222222222222223,45,45,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,ffd42b429b933a1bfef1d7436e315fc732b3c5d969aab0028799fbc2c49e92f0,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.98,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,20.2,0.5,1.0,1.0,1.0,0.1,10.1,0.5,1.0,1.0,1.0,0.05,5.05,0.5,1.0
all,ffd42b429b933a1bfef1d7436e315fc732b3c5d969aab0028799fbc2c49e92f0,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.99,0.5,2,2,2.0,0.5,1.0,1.0,0.2,20.2,0.6309297535714575,1.0,1.0,1.0,0.1,10.1,0.6309297535714575,1.0,1.0,1.0,0.05,5.05,0.6309297535714575,1.0
all,fd2f8ac8a7ca2191f74b2f11f6497a60290e47fe31ebaae443e71ac1de2450c0,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.31,0.014285714285714285,70,70,70.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fd2f8ac8a7ca2191f74b2f11f6497a60290e47fe31ebaae443e71ac1de2450c0,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.59,0.023809523809523808,42,42,42.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fd2f8ac8a7ca2191f74b2f11f6497a60290e47fe31ebaae443e71ac1de2450c0,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.15,0.011627906976744186,86,86,86.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fd2f8ac8a7ca2191f74b2f11f6497a60290e47fe31ebaae443e71ac1de2450c0,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.48,0.018867924528301886,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.67,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.49,0.019230769230769232,52,52,52.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.7,0.03225806451612903,31,31,31.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.73,0.03571428571428571,28,28,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,67,68,0.6716417910447762,0.043478260869565216,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,67,68,0.4626865671641791,0.02702702702702703,37,37,37.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,67,68,0.6716417910447762,0.043478260869565216,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,67,68,0.746268656716418,0.05555555555555555,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,3.4000000000000004,0.23540891336663824,1.0
no_exact_any_model_TRAIN_DEV_endpoint,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,37,38,0.6756756756756757,0.07692307692307693,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.9000000000000001,0.26264953503719357,1.0
no_exact_any_model_TRAIN_DEV_endpoint,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,37,38,0.4864864864864865,0.05,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.9000000000000001,0.227670248696953,1.0
no_exact_any_model_TRAIN_DEV_endpoint,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,37,38,0.5945945945945946,0.0625,16,16,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.9000000000000001,0.24465054211822604,1.0
no_exact_any_model_TRAIN_DEV_endpoint,abafde62d3a50b2822e9b40b89c64a545883ed845b791d5f1f8d5a8479a7d05f,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,37,38,0.6486486486486487,0.07142857142857142,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.9000000000000001,0.2559580248098155,1.0
all,76a26b0a5a5fba726e6c03133179f74b2360b8eca5c4ab5d094b8665e9fb43e5,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.84,0.058823529411764705,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.23981246656813146,1.0
all,76a26b0a5a5fba726e6c03133179f74b2360b8eca5c4ab5d094b8665e9fb43e5,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.92,0.1111111111111111,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.3010299956639812,1.0,1.0,1.0,0.05,5.05,0.3010299956639812,1.0
all,76a26b0a5a5fba726e6c03133179f74b2360b8eca5c4ab5d094b8665e9fb43e5,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.82,0.05263157894736842,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.23137821315975915,1.0
all,76a26b0a5a5fba726e6c03133179f74b2360b8eca5c4ab5d094b8665e9fb43e5,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.58,0.023255813953488372,43,43,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.53,0.020833333333333332,48,48,48.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.43,0.017241379310344827,58,58,58.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.11,0.011111111111111112,90,90,90.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.81,0.05,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.227670248696953,1.0
no_exact_TRAIN_DEV_endpoint,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,73,74,0.4931506849315068,0.02631578947368421,38,38,38.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,73,74,0.4246575342465753,0.023255813953488372,43,43,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,73,74,0.0958904109589041,0.014925373134328358,67,67,67.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,73,74,0.8767123287671232,0.1,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,7.4,0.2890648263178879,1.0,1.0,1.0,0.05,3.7,0.2890648263178879,1.0
no_exact_any_model_TRAIN_DEV_endpoint,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,38,39,0.47368421052631576,0.047619047619047616,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_any_model_TRAIN_DEV_endpoint,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,38,39,0.47368421052631576,0.047619047619047616,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_any_model_TRAIN_DEV_endpoint,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,38,39,0.10526315789473684,0.02857142857142857,35,35,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_any_model_TRAIN_DEV_endpoint,2c1547723dd75d0f7d3365b4882154bcb1d625aee318951f65e41e5c8550d1b7,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,38,39,0.8157894736842105,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,3.9000000000000004,0.31546487678572877,1.0,1.0,1.0,0.05,1.9500000000000002,0.31546487678572877,1.0
all,9aa0448ece15a378df7ff9d345ed4c1a002d97413c25bdba6a44a2396a053a69,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.91,0.1,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.2890648263178879,1.0,1.0,1.0,0.05,5.05,0.2890648263178879,1.0
all,9aa0448ece15a378df7ff9d345ed4c1a002d97413c25bdba6a44a2396a053a69,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.79,0.045454545454545456,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,9aa0448ece15a378df7ff9d345ed4c1a002d97413c25bdba6a44a2396a053a69,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,tuna_retrained,1,100,101,0.93,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.31546487678572877,1.0,1.0,1.0,0.05,5.05,0.31546487678572877,1.0
all,9aa0448ece15a378df7ff9d345ed4c1a002d97413c25bdba6a44a2396a053a69,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_tuna_31k,1,100,101,0.86,0.06666666666666667,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.25,1.0
all,17d7fad2a00746389b142249a10170d8dbe1339ccd429672d259dc27740e2af1,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_baseline,1,100,101,0.35,0.015151515151515152,66,66,66.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,17d7fad2a00746389b142249a10170d8dbe1339ccd429672d259dc27740e2af1,77203673c8376d3383b533bd79a6b97914fb0e57ae4895aae1704b04c9344e6b,ipin_optimized,1,100,101,0.19,0.012195121951219513,82,82,82.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
