dataset,subgroup,model,K,primary_selected,queries,components,EF,EF_low,EF_high,Hits,Hits_low,Hits_high,Recall,Recall_low,Recall_high,Known_positive_rate,Known_positive_rate_low,Known_positive_rate_high,Any_hit,Any_hit_low,Any_hit_high,total_oriented_query_hits,micro_recall_oriented,median_hits
C2_test,test,historical_ef_selected,10,False,1185,704,12.959840193018804,11.977515871747087,13.861786974164467,2.1890295358649787,1.8237948552163674,2.7107299912049245,0.3247269546882518,0.29967681411789715,0.348508334873546,0.21890295358649678,0.18237948552163624,0.2710729991204926,0.7080168776371308,0.672151035986914,0.7428150114281501,2594.0,0.19291982745798006,1.0
C2_test,test,historical_ef_selected,20,False,1185,704,8.593180710191092,8.135107336820809,9.035590786272067,3.416877637130802,2.757824559360199,4.411539352854544,0.42970395383773047,0.4061970199360626,0.4523614740805623,0.1708438818565406,0.13789122796801015,0.22057696764272794,0.7738396624472574,0.7436749101579944,0.8046662151924886,4049.0,0.3011304477167931,2.0
C2_test,test,historical_ef_selected,30,False,1185,704,6.704608449798351,6.40600726521531,6.985850534820924,4.293670886075949,3.4482433956460814,5.5643065693430644,0.501998502843694,0.47905102728716453,0.52381041205762,0.1431223628691976,0.11494144652153591,0.1854768856447682,0.8177215189873418,0.7905968468468468,0.8438821826149904,5088.0,0.3784024988844266,2.0
C2_test,test,query_balanced,10,True,1185,704,10.53874294788086,9.66049285228316,11.419313592747432,1.7046413502109705,1.35930488200393,2.22124180542623,0.26405592416957746,0.24156362844155232,0.2869953891648616,0.17046413502109617,0.1359304882003925,0.2221241805426226,0.6438818565400843,0.6040906151295574,0.6817524278392231,2020.0,0.15023055183697753,1.0
C2_test,test,query_balanced,20,True,1185,704,7.195601330907908,6.746367629550672,7.606882055996545,2.7257383966244726,2.1130219355551056,3.679506905793928,0.36015949594597635,0.3372471266116958,0.3809565186559655,0.13628691983122349,0.10565109677775494,0.1839753452896969,0.7291139240506329,0.6954314720812182,0.7609374671073406,3230.0,0.24022013981853338,1.0
C2_test,test,query_balanced,30,True,1185,704,5.629316280136454,5.342856046072833,5.910214815367911,3.4371308016877635,2.661483801699635,4.622081865004065,0.4220770478281084,0.3996056979305958,0.4434225180971021,0.11457102672292489,0.08871612672332088,0.15406939550013488,0.7772151898734178,0.7473769009689539,0.8062436972947693,4073.0,0.30291536516436113,1.0
C2_test,test,shortlist_weighted,10,False,1185,704,10.53874294788086,9.66049285228316,11.419313592747432,1.7046413502109705,1.35930488200393,2.22124180542623,0.26405592416957746,0.24156362844155232,0.2869953891648616,0.17046413502109617,0.1359304882003925,0.2221241805426226,0.6438818565400843,0.6040906151295574,0.6817524278392231,2020.0,0.15023055183697753,1.0
C2_test,test,shortlist_weighted,20,False,1185,704,7.195601330907908,6.746367629550672,7.606882055996545,2.7257383966244726,2.1130219355551056,3.679506905793928,0.36015949594597635,0.3372471266116958,0.3809565186559655,0.13628691983122349,0.10565109677775494,0.1839753452896969,0.7291139240506329,0.6954314720812182,0.7609374671073406,3230.0,0.24022013981853338,1.0
C2_test,test,shortlist_weighted,30,False,1185,704,5.629316280136454,5.342856046072833,5.910214815367911,3.4371308016877635,2.661483801699635,4.622081865004065,0.4220770478281084,0.3996056979305958,0.4434225180971021,0.11457102672292489,0.08871612672332088,0.15406939550013488,0.7772151898734178,0.7473769009689539,0.8062436972947693,4073.0,0.30291536516436113,1.0
C1_test,all,ipin_baseline,10,False,2083,1348,8.498480133077686,7.7892148494251465,9.145311981187664,0.5477676428228516,0.506919111556437,0.5872559992928008,0.1981947200469401,0.18164066108549967,0.21305958095200367,0.05477676428228475,0.05069191115564344,0.05872559992927971,0.3845415266442631,0.35960028302155006,0.4056137827471414,1141.0,0.1790084719171635,0.0
C1_test,all,ipin_baseline,20,False,2083,1348,6.418701128267534,6.050172977636584,6.790001594037957,0.842054728756601,0.7882281650134358,0.893919289481624,0.29944191684257987,0.28232202974549864,0.3165399468652633,0.04210273643782946,0.03941140825067155,0.04469596447408081,0.5189630340854536,0.49492870353137475,0.539832590718228,1754.0,0.2751804204581111,1.0
C1_test,all,ipin_baseline,30,False,2083,1348,5.349905866943317,5.088041893165869,5.6285851326288565,1.0667306769083054,1.0062120087964859,1.1281796857803212,0.37432027921598715,0.3559532638868643,0.39383064810583135,0.03555768923027673,0.033540400293216206,0.03760598952601064,0.5948151704272684,0.5721136917659805,0.6161111769352291,2222.0,0.34860370254157513,1.0
C1_test,all,ipin_optimized,10,False,2083,1348,14.825877433136036,14.076021628169688,15.708661299704007,0.9303888622179549,0.8806728554346449,0.9863717045695731,0.34594731228434217,0.32809697929387655,0.3664895404050305,0.09303888622179396,0.08806728554346359,0.09863717045695643,0.5823331733077293,0.5613348772241404,0.6035216551025924,1938.0,0.30404769375588325,1.0
C1_test,all,ipin_optimized,20,False,2083,1348,10.175489668455517,9.796868725781048,10.628223565650604,1.3374939990398464,1.2710133352994384,1.4042034329490651,0.47383090953030976,0.4562881138360951,0.4947985569715349,0.0668746999519918,0.06355066676497137,0.07021017164745315,0.6903504560729716,0.6713053907341604,0.7090634838283821,2786.0,0.43708817069344214,1.0
C1_test,all,ipin_optimized,30,False,2083,1348,7.989023155963653,7.750802746696411,8.273591988157525,1.6101776284205473,1.5306538793409463,1.6851913171449595,0.5578802689836151,0.5412039558771267,0.5776386604294186,0.05367258761401779,0.05102179597803132,0.0561730439048317,0.7489198271723476,0.7322313070385021,0.767019655805722,3354.0,0.5262001882648258,1.0
C1_test,all,tuna_retrained,10,False,2083,1348,18.10297937232385,17.267888375305777,18.97031699077654,1.1454632741238597,1.0874780907090014,1.204554827139927,0.4216050457702889,0.40187255674687106,0.4419086291950558,0.1145463274123843,0.10874780907089932,0.12045548271399228,0.6476236197791647,0.6249956252916472,0.6679676322251514,2386.0,0.3743332287417634,1.0
C1_test,all,tuna_retrained,20,False,2083,1348,12.118491583569227,11.660399793460467,12.53264473271368,1.6072971675468075,1.5226072436961005,1.6802938943087338,0.5642175556427568,0.5430461084430935,0.5834727576497679,0.08036485837734066,0.07613036218480446,0.08401469471543666,0.7594815170427268,0.737644822851258,0.7785141859715782,3348.0,0.5252588641355507,1.0
C1_test,all,tuna_retrained,30,False,2083,1348,9.312055306913027,9.021146957730638,9.571894839295538,1.9035045607297167,1.8090915289566447,1.9867406140863026,0.6501356076697986,0.6301729534353027,0.6680906989073259,0.06345015202432312,0.06030305096522109,0.06622468713620967,0.8118098895823331,0.7921365285109402,0.8288352429404949,3965.0,0.6220583620960151,1.0
C1_test,all,combo_55_45,10,False,2083,1348,17.463122027419118,16.641122468508424,18.35659885406254,1.1017762842054728,1.046091643891019,1.1616068642267072,0.40728883202730093,0.38777395967764966,0.42793865109615026,0.11017762842054561,0.10460916438910142,0.11616068642266966,0.6356216994719155,0.6128520476708373,0.6568243647678005,2295.0,0.3600564794477565,1.0
C1_test,all,combo_55_45,20,False,2083,1348,11.704106243148791,11.344836891725128,12.12751989061614,1.556409025444071,1.4798359844750886,1.6285223973306964,0.5449568200597938,0.5279670814625536,0.5645422087662605,0.07782045127220358,0.07399179922375414,0.08142611986653493,0.7426788286125781,0.7254068753577293,0.7614904009420033,3242.0,0.5086288045183558,1.0
C1_test,all,combo_55_45,30,False,2083,1348,9.206180216498048,8.97295990796842,9.456077308024168,1.8530964954392704,1.76475217461433,1.9341552086024862,0.6424209131916646,0.6261448691395639,0.6600344149651858,0.061769883181308306,0.0588250724871439,0.06447184028674918,0.8089294287085934,0.7931516660794946,0.8250202233879531,3860.0,0.6055851898336994,1.0
C1_test,all,historical_ef_selected,10,False,2083,1348,14.825877433136036,14.076021628169688,15.708661299704007,0.9303888622179549,0.8806728554346449,0.9863717045695731,0.34594731228434217,0.32809697929387655,0.3664895404050305,0.09303888622179396,0.08806728554346359,0.09863717045695643,0.5823331733077293,0.5613348772241404,0.6035216551025924,1938.0,0.30404769375588325,1.0
C1_test,all,historical_ef_selected,20,False,2083,1348,10.175489668455517,9.796868725781048,10.628223565650604,1.3374939990398464,1.2710133352994384,1.4042034329490651,0.47383090953030976,0.4562881138360951,0.4947985569715349,0.0668746999519918,0.06355066676497137,0.07021017164745315,0.6903504560729716,0.6713053907341604,0.7090634838283821,2786.0,0.43708817069344214,1.0
C1_test,all,historical_ef_selected,30,False,2083,1348,7.989023155963653,7.750802746696411,8.273591988157525,1.6101776284205473,1.5306538793409463,1.6851913171449595,0.5578802689836151,0.5412039558771267,0.5776386604294186,0.05367258761401779,0.05102179597803132,0.0561730439048317,0.7489198271723476,0.7322313070385021,0.767019655805722,3354.0,0.5262001882648258,1.0
C1_test,all,query_balanced,10,True,2083,1348,10.086398973852893,9.314625126074231,10.819864129514961,0.599135861737878,0.5558860386259767,0.6391754055163307,0.2353177607170209,0.21756883762038054,0.2523217013751685,0.05991358617378731,0.05558860386259747,0.06391754055163251,0.4301488238118099,0.4063526834611172,0.45117288506182407,1248.0,0.19579541888923752,0.0
C1_test,all,query_balanced,20,True,2083,1348,7.3458232876567005,6.939558338357647,7.764070857005602,0.9006240998559769,0.8518158706413134,0.9514428117889427,0.34229589828726026,0.3237684479061111,0.361845315097135,0.04503120499279814,0.04259079353206529,0.047572140589446664,0.5684109457513202,0.5456198513661958,0.5898513255258465,1876.0,0.29432067775337306,1.0
C1_test,all,query_balanced,30,True,2083,1348,6.005228277175455,5.734146144947856,6.286640015708143,1.128660585693711,1.0702053340193676,1.1853158588920825,0.4195738179882484,0.4009169982679206,0.4396710459095563,0.03762201952312347,0.03567351113397878,0.039510528629736065,0.6485837734037446,0.6277233413916079,0.6675794866058434,2351.0,0.3688421713209915,1.0
C1_test,all,shortlist_weighted,10,False,2083,1348,10.086398973852893,9.314625126074231,10.819864129514961,0.599135861737878,0.5558860386259767,0.6391754055163307,0.2353177607170209,0.21756883762038054,0.2523217013751685,0.05991358617378731,0.05558860386259747,0.06391754055163251,0.4301488238118099,0.4063526834611172,0.45117288506182407,1248.0,0.19579541888923752,0.0
C1_test,all,shortlist_weighted,20,False,2083,1348,7.3458232876567005,6.939558338357647,7.764070857005602,0.9006240998559769,0.8518158706413134,0.9514428117889427,0.34229589828726026,0.3237684479061111,0.361845315097135,0.04503120499279814,0.04259079353206529,0.047572140589446664,0.5684109457513202,0.5456198513661958,0.5898513255258465,1876.0,0.29432067775337306,1.0
C1_test,all,shortlist_weighted,30,False,2083,1348,6.005228277175455,5.734146144947856,6.286640015708143,1.128660585693711,1.0702053340193676,1.1853158588920825,0.4195738179882484,0.4009169982679206,0.4396710459095563,0.03762201952312347,0.03567351113397878,0.039510528629736065,0.6485837734037446,0.6277233413916079,0.6675794866058434,2351.0,0.3688421713209915,1.0
