species,subset,candidate_set,metric,model_a,model_b,targets,difference_b_minus_a,ci_low,ci_high
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,tuna_retrained,47,0.1014015535292131,-0.0018448159405606557,0.2090176460655184
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,47,0.023961499493414362,-0.09463145896656533,0.13992274569402222
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,47,-0.07744005403579873,-0.1844828605200945,0.018136609253630535
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_optimized,47,-0.004615504583527413,-0.055717746447275805,0.04435886007208892
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,tuna_retrained,47,0.06360774045895215,-0.0014752726658212921,0.1272689611569961
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_tuna_31k,47,0.04134646914339349,-0.04552609952121113,0.12685120361019714
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,tuna_retrained,47,0.06822324504247956,0.011311314811130114,0.12885748807815475
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,ipin_tuna_31k,47,0.0459619737269209,-0.039754896702429605,0.13185638172099637
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,ipin_tuna_31k,47,-0.02226127131555866,-0.09697817995201134,0.04818423272913687
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_optimized,47,-0.016158445254322307,-0.0517274378181541,0.01879136530885994
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,tuna_retrained,47,-0.017822438838034915,-0.05503255518281728,0.018915279364259324
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,47,0.02796694403749067,-0.008518498257184906,0.06474297982280255
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,47,-0.0016639935837126085,-0.037646952433218375,0.03530155347753217
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,47,0.04412538929181298,-0.0033418868986483104,0.09224022013416752
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,47,0.045789382875525586,0.0035704121064405628,0.09267014545336226
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_optimized,47,-0.023610424206907274,-0.0705962902498356,0.008715704167809661
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,tuna_retrained,47,-0.0014040311984164222,-0.05897963913554943,0.04394363355195983
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_tuna_31k,47,-0.013529873784006441,-0.08297010427494304,0.04528081661751382
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,tuna_retrained,47,0.022206393008490852,-0.006550832885419171,0.05378196871455328
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,ipin_tuna_31k,47,0.010080550422900833,-0.04315928828049356,0.05834831556632596
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,ipin_tuna_31k,47,-0.012125842585590019,-0.06242907306660053,0.032109799242963956
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_optimized,47,-0.02480642708169195,-0.0820876312549823,0.01848768235637335
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,tuna_retrained,47,0.017205355657829657,-0.06128725218481662,0.09394959185135586
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_tuna_31k,47,0.01919684364845023,-0.08638545443244333,0.12309985236411417
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,tuna_retrained,47,0.04201178273952161,-0.0073473711338801805,0.1019698132744301
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,ipin_tuna_31k,47,0.04400327073014218,-0.04247739849192231,0.13369024285203465
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,ipin_tuna_31k,47,0.001991487990620572,-0.0929639380971222,0.09472134477593756
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_optimized,47,0.020770010131712258,-0.03049645390070921,0.07294832826747719
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,tuna_retrained,47,0.04123606889564335,-0.04944528875379938,0.12837132725430597
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_tuna_31k,47,-0.005065856129685908,-0.08733789260385004,0.07598784194528871
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,tuna_retrained,47,0.020466058763931094,-0.07264437689969605,0.10972897669706176
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,ipin_tuna_31k,47,-0.025835866261398166,-0.1205673758865248,0.0654584599797365
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,ipin_tuna_31k,47,-0.04630192502532926,-0.12553191489361704,0.029688449848024295
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,ipin_optimized,47,-0.01098334747026701,-0.054279281172359625,0.02394376099760891
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,tuna_retrained,47,0.014643111179855811,-0.05363245429886438,0.07282426199121343
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,ipin_tuna_31k,47,-0.0100102335129722,-0.08817150684582167,0.06136697449239647
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,tuna_retrained,47,0.02562645865012282,-0.023495445521036756,0.07288186850500772
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,ipin_tuna_31k,47,0.0009731139572948105,-0.06426939838935856,0.0662343139633793
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,ipin_tuna_31k,47,-0.02465334469282801,-0.0813415103585638,0.030100389495991853
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,-0.017240367965367875,-0.04597451046176048,0.011709625360750493
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.029891967291967303,-0.01268031192881214,0.07244922378547372
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.025736269841269865,-0.010641267857142755,0.06293784920634914
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04713233525733518,0.011109183381433472,0.08186306060606056
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.04297663780663774,0.0070523418109667765,0.07959044336219316
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.004155697450697438,-0.03361367664742652,0.02607113732563729
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_optimized,50,0.021068785746029578,-0.010032650765130725,0.05317629039366304
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,tuna_retrained,50,0.0438242657675236,0.006189292787277566,0.08240569202050489
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_tuna_31k,50,0.0368979605451632,0.0012529802509064728,0.07185556068584138
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,tuna_retrained,50,0.022755480021494023,-0.004847060116573798,0.050951194500514135
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,ipin_tuna_31k,50,0.015829174799133622,-0.02199134932635921,0.053507007583790726
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.006926305222360402,-0.03719588845203026,0.02082672125169898
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.07182585747788828,-0.020837810459704426,0.16799736743030927
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.06931214650508838,-0.026577423518679092,0.16826507562287696
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.04301348666225224,-0.04064676026050258,0.12790367476651027
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.0025137109727998985,-0.09054996179558925,0.08124689036031024
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.028812370815636035,-0.15037008918116748,0.09141281507287276
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.026298659842836136,-0.12342269779563353,0.07004428864952676
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_optimized,50,0.05191269841269844,-0.006142857142857091,0.11705753968253965
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,tuna_retrained,50,0.02824603174603177,-0.04814484126984128,0.09849285714285715
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.05457936507936509,-0.032643452380952405,0.13955813492063482
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,tuna_retrained,50,-0.02366666666666667,-0.097,0.042333333333333334
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.0026666666666666505,-0.08614761904761906,0.0901928571428571
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.02633333333333332,-0.01567023809523814,0.06990714285714283
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.04723918344622438,0.0008829501205225077,0.09665573299766937
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.05097413339892021,-0.005481455697217895,0.10657850008064863
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.05318017033415337,-0.002415730198436903,0.10665169267500785
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.0037349499526958263,-0.04402650660190544,0.04924309403090435
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.0059409868879289895,-0.05427639544391834,0.06575528313957646
fly,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.0022060369352331632,-0.03685511447837863,0.039949599590255756
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,-0.014302987012987045,-0.04207003571428577,0.012167489898990023
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.03478315295815293,-0.0086654345238097,0.07514053787878792
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.02865288600288607,-0.008853840548340569,0.06579681457431451
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.049086139971139975,0.011943605880230898,0.08528778571428577
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.042955873015873114,0.005161573412698493,0.08107267460317483
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.006130266955266861,-0.037420562229437224,0.0255512382756133
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_optimized,50,0.014057959770876954,-0.013255208760776033,0.03982676986872406
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,tuna_retrained,50,0.05198784717986468,0.013113844669138995,0.09052374277273567
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_tuna_31k,50,0.027859835962553675,-0.007252925417871199,0.06065537910287885
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,tuna_retrained,50,0.03792988740898773,0.0030208601017865455,0.07204033170749273
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,ipin_tuna_31k,50,0.01380187619167672,-0.02601650505486423,0.05215102033318163
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.024128011217311007,-0.06054729340275807,0.010105178234990696
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.03796624384915981,-0.046091896890453746,0.1277041268970162
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.13313383473235085,0.03214014625388652,0.24076564820240068
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.06952390491031624,-0.043699188427821195,0.1867804488679395
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,tuna_retrained,50,0.09516759088319104,-0.025596776593377987,0.21293944823999156
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.03155766106115643,-0.11375007604339966,0.1746375912076537
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.06360992982203462,-0.1667042670826489,0.03709400055630981
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_optimized,50,0.03180952380952379,-0.00972261904761904,0.07505555555555557
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,tuna_retrained,50,0.056412698412698414,-0.016111904761904782,0.11957301587301578
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.07619047619047617,-0.005778571428571447,0.1571678571428571
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,tuna_retrained,50,0.024603174603174627,-0.03400297619047619,0.07888253968253969
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.04438095238095238,-0.04080952380952377,0.1275714285714285
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.019777777777777755,-0.04219980158730157,0.0893734126984127
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.030696851105699502,-0.00936529897402668,0.07059163271312778
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.07166538724935786,0.014272395951170346,0.12729833583478828
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.0566692581568973,0.0008779238524777164,0.10897670197646189
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.04096853614365836,-0.01098614203110102,0.09110081655725087
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.0259724070511978,-0.038099409791741146,0.08815835013368244
fly,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.014996129092460564,-0.06386957197823502,0.034122488354039165
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,-0.015769111629576504,-0.043034407379157605,0.01235534453517596
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.0323390079365079,-0.010576668650793616,0.07297647390723448
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.027200285754167663,-0.009562005847690768,0.06379489524507474
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.048108119566084406,0.011201496016790258,0.08251819252014046
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.04296939738374417,0.0065041811936666655,0.08012510965541994
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.0051387221823402385,-0.034603160804020115,0.025567467157214526
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_optimized,50,0.01732652324305578,-0.004003386731601245,0.03855138107808632
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,tuna_retrained,50,0.044079323673786266,0.013105855431200235,0.07732943326615159
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_tuna_31k,50,0.026783163965843154,0.0018027006690954851,0.051803083975717604
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,tuna_retrained,50,0.026752800430730486,0.000918957544393146,0.052903589592746575
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,ipin_tuna_31k,50,0.009456640722787374,-0.01983089303970761,0.039526657785589524
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.017296159707943112,-0.05011382444043347,0.012279475158289607
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.08550654426840337,-0.001451737367525538,0.17577964081826963
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.11476274940321274,0.021753367903380564,0.20854932518349037
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.07911718766004461,-0.01210357086888234,0.17274131843378213
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,tuna_retrained,50,0.029256205134809365,-0.0711146766405082,0.1267260070637448
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.006389356608358765,-0.14384477395547568,0.12854246315264853
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.03564556174316813,-0.14118252084214564,0.06730215348960784
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_optimized,50,0.015976190476190463,-0.04383333333333335,0.06883333333333332
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,tuna_retrained,50,0.04524603174603173,-0.018779166666666684,0.10043730158730158
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.022714285714285687,-0.03651626984126984,0.07220714285714286
fly,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,tuna_retrained,50,0.029269841269841265,-0.02273015873015871,0.07518492063492059
