species,subset,candidate_set,model,targets,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20,total_P,total_U
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,297,4.575531914893617,99.63851063829787,104.21404255319148,0.6528410895874951,0.168948624508806,15.907375886524823,15.907375886524823,15.907375886524823,0.26645374710794645,0.6061702127659575,0.1302150737363503,0.12123404255319148,2.7106959360576384,0.14973574794011055,0.3875886524822694,1.0377304964539007,0.22721715636609255,0.10377304964539007,2.362067544748396,0.17548291906470195,0.5470212765957447,1.6917730496453902,0.3623257345491388,0.0845886524822695,1.8865467747382645,0.23038884362486386,0.7047517730496454,1362,29598
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,297,4.575531914893617,99.63851063829787,104.21404255319148,0.6696818424074906,0.17670915434697795,13.843617021276595,13.843617021276595,13.843617021276595,0.2864545178032365,0.631985815602837,0.1439736856917708,0.1263971631205674,2.99479016098165,0.1584148132831005,0.4442553191489362,1.124609929078014,0.2535520657435551,0.11246099290780141,2.63511944163008,0.193143418517599,0.5859574468085107,1.7745390070921987,0.39924164133738604,0.08872695035460994,2.074355538669369,0.25099861545421104,0.7620567375886526,1362,29598
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,297,4.575531914893617,99.73070921985816,104.30624113475176,0.6159880677030555,0.14704070906733482,17.549929078014184,17.549929078014184,17.549929078014184,0.23966171129344052,0.5273758865248227,0.11793760553866937,0.10547517730496453,2.455953056399865,0.129473290553385,0.35631205673758864,0.8570212765957447,0.18646287853202748,0.08570212765957448,1.9412423618147023,0.1468442424194439,0.4915602836879432,1.496737588652482,0.342182427107959,0.07483687943262411,1.777179494540133,0.20603641504263948,0.7207801418439717,1362,29624
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,297,4.575531914893617,99.73070921985816,104.30624113475176,0.6335006663576156,0.15725116397732578,16.19964539007092,16.19964539007092,16.19964539007092,0.274703514984265,0.5575886524822695,0.12095930428909153,0.1115177304964539,2.5216528199932458,0.14339137782628716,0.3700709219858156,0.9207801418439717,0.20219860970392886,0.09207801418439716,2.1073632669143305,0.16299731299907377,0.5446808510638298,1.5663120567375888,0.34138320387256554,0.07831560283687944,1.7802225712034225,0.217699352684102,0.7003546099290779,1362,29624
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,297,4.575531914893617,99.73070921985816,104.30624113475176,0.6484063103177863,0.16686604681515563,15.749503546099291,15.749503546099291,15.749503546099291,0.2799225758100219,0.6051063829787234,0.1337406000225149,0.12102127659574467,2.7864749521558037,0.15268486020494723,0.4004964539007092,1.032695035460993,0.2323753236519194,0.1032695035460993,2.4155484520995163,0.1784480250653152,0.5695035460992909,1.7013475177304969,0.37605662501407183,0.08506737588652484,1.9572290611279974,0.2356720769968427,0.7243262411347517,1362,29624
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,297,4.575531914893617,99.73070921985816,104.30624113475176,0.6507629507708925,0.16355547433000053,14.700070921985818,14.700070921985818,14.700070921985818,0.2823576547812115,0.5675886524822695,0.13090121580547112,0.1135177304964539,2.720068760553868,0.14677797347692104,0.41028368794326237,0.9891489361702127,0.2225070077676461,0.09891489361702126,2.3148782843633913,0.17471024143719763,0.5653191489361703,1.6386524822695032,0.3655496172464258,0.08193262411347517,1.9018786220871329,0.23096204316357546,0.7280851063829786,1362,29624
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,297,4.575531914893617,199.36921985815604,203.94475177304966,0.6197872200100721,0.09864762197627054,33.734255319148936,33.734255319148936,33.734255319148936,0.17604466569005117,0.32255319148936173,0.06980533040639424,0.06451063829787235,2.8438447596532708,0.08387596845476235,0.2287943262411348,0.5946808510638298,0.12761271529888552,0.05946808510638298,2.59967916244512,0.10131623395195115,0.37340425531914895,0.9343262411347518,0.20064367330856692,0.04671631205673759,2.0435665540920858,0.13040165899711606,0.4915602836879433,1362,59222
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,297,4.575531914893617,199.36921985815604,203.94475177304966,0.6379059539156656,0.10403742615690041,30.787517730496457,30.787517730496457,30.787517730496457,0.20915588709193403,0.3823404255319149,0.07771923899583474,0.07646808510638299,3.177905662501407,0.09885221183686294,0.26836879432624117,0.62822695035461,0.13514448947427668,0.062822695035461,2.7544510863447034,0.11112198098503324,0.3836170212765957,0.9847517730496453,0.20665968704266577,0.04923758865248227,2.1067098052459756,0.14037277722807773,0.5486524822695036,1362,59222
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,297,4.575531914893617,199.36921985815604,203.94475177304966,0.6506319391984419,0.10501119788061414,30.656879432624113,30.656879432624113,30.656879432624113,0.19208194256115377,0.3792198581560284,0.07619244624563774,0.0758439716312057,3.1127566137566145,0.09345324298989066,0.26567375886524824,0.6826241134751774,0.14038883260159857,0.06826241134751773,2.8633626027243047,0.1097332934075277,0.40070921985815605,1.1204255319148937,0.24475889339187215,0.05602127659574468,2.488873387369132,0.14943592883959103,0.566595744680851,1362,59222
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,297,4.575531914893617,199.36921985815604,203.94475177304966,0.6602303363510099,0.10352115998442392,27.543687943262412,27.543687943262412,27.543687943262412,0.19274260895562312,0.35276595744680855,0.08087338174040301,0.0705531914893617,3.290751885624226,0.08922683580231887,0.2760992907801419,0.6578014184397163,0.14448004615557805,0.06578014184397163,2.945408521895756,0.11035956883432618,0.4334042553191489,1.1204255319148937,0.2489073792637622,0.05602127659574468,2.5337340594393787,0.1507088700139133,0.5926241134751773,1362,59222
