species,subset,candidate_set,metric,model,targets,estimate,ci_low,ci_high
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,50,0.08005201699786699,0.06141004286792005,0.10290957503041555
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_tuna_31k,50,0.0952207862697356,0.07390711082867982,0.12058434937605624
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,50,0.16357429204198987,0.10092197923432827,0.2373801648114393
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,50,0.14451912399439348,0.09139883479066593,0.2080787699160923
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,50,0.12696653141492362,0.07658107471406542,0.18902740102799767
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_tuna_31k,50,0.17367890256234716,0.11744837643895756,0.23861037621990272
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,50,0.12042857142857143,0.07280952380952381,0.17362023809523808
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,50,0.0980952380952381,0.05704761904761905,0.14414285714285716
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,50,0.09257142857142857,0.04823571428571428,0.14723809523809522
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_tuna_31k,50,0.1537142857142857,0.10438095238095237,0.204047619047619
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,50,0.09259439372074882,0.05180572431541497,0.14002953473785482
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,50,0.07737586181011295,0.041241025169009425,0.12072678297940821
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,50,0.0637221991704752,0.03283681828674446,0.09929804261415964
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_tuna_31k,50,0.10513511319198614,0.07011795812502536,0.14286786091723314
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,50,0.5517833333333333,0.5042861666666667,0.5983047857142857
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,50,0.5604942857142858,0.5161140119047618,0.6045187619047618
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,50,0.55738,0.5190914642857142,0.596274630952381
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_tuna_31k,50,0.5519233333333333,0.5081394642857143,0.5946245476190476
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,50,0.09690087606620251,0.06866553428212478,0.13263081398954327
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,50,0.09452192437854412,0.06643998138594207,0.13036835279879042
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,50,0.07520313634288686,0.05917220625979265,0.09405398026501204
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_tuna_31k,50,0.08927072445529287,0.07140530862089417,0.10880667822580861
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,50,0.15574530259665326,0.09738930445820193,0.2275581786168925
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,50,0.15774665505482255,0.092968441680429,0.2354811616259518
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,50,0.11859858198016944,0.07033183753308231,0.17968803336653313
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_tuna_31k,50,0.16431834732228057,0.11467568960695393,0.22240737690554974
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,50,0.11823809523809524,0.069,0.171047619047619
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,50,0.11776190476190478,0.07185714285714286,0.16695238095238094
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,50,0.0809047619047619,0.04252380952380951,0.12585952380952378
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_tuna_31k,50,0.13604761904761903,0.08914166666666667,0.18772142857142846
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,50,0.0901123563023752,0.048588395390419065,0.1381152090448003
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,50,0.08845005155254247,0.04861035910831776,0.13497380818956942
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,50,0.05648452181338092,0.02882044298577255,0.08897567702530543
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_tuna_31k,50,0.0940629270893294,0.061432309622215964,0.12989857204820832
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,50,0.5462447619047619,0.4978589583333333,0.5920545476190475
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,50,0.5603216666666667,0.5153822499999999,0.60379675
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,50,0.5613376190476189,0.5238597559523809,0.5994449642857143
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_tuna_31k,50,0.5556688095238096,0.5126248809523809,0.5974322976190476
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,50,0.061422736815379686,0.03707556159992111,0.09370802642821631
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,50,0.054462272087410286,0.03429331212397725,0.08393743207659259
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,50,0.041075697528420975,0.031244983172143734,0.053137832513380015
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_tuna_31k,50,0.05021183641730784,0.03913695218400739,0.06334298221408338
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,50,0.11388790309680599,0.05623890791653386,0.18521692578583057
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,50,0.08854361104973384,0.04994586018752316,0.13784450571915724
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,50,0.06658357308089403,0.038961159642240735,0.10237891211350619
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_tuna_31k,50,0.09501320337492897,0.06483539946621371,0.12899474731672878
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,50,0.0727142857142857,0.03532857142857143,0.1160488095238095
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,50,0.07223809523809524,0.03333333333333333,0.11657380952380951
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,50,0.03238095238095238,0.009047619047619047,0.06286904761904745
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_tuna_31k,50,0.09352380952380952,0.056190476190476187,0.1336749999999999
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,50,0.05862918377226696,0.024150993647198506,0.10155492812854171
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,50,0.05032574620365098,0.020442751742375684,0.08923505954717309
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,50,0.022874592749800145,0.005885877495670839,0.04375009322705456
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_tuna_31k,50,0.056691301453918486,0.03415535985958163,0.08155356167010241
equal_species,all,background,P_vs_U_concordance,ipin_baseline,300,0.6241648544973545,0.6025602490079364,0.6452439186507937
equal_species,all,background,P_vs_U_concordance,ipin_optimized,300,0.6429914021164022,0.6229271937830687,0.6625631263227513
equal_species,all,background,P_vs_U_concordance,tuna_retrained,300,0.6528564153439154,0.6322435611772487,0.6733397913359789
equal_species,all,background,P_vs_U_concordance,ipin_tuna_31k,300,0.6702480423280424,0.6511816028439154,0.6887617427248678
equal_species,all,background,average_precision,ipin_baseline,300,0.1608910763936374,0.1411450098967955,0.18124641920910908
equal_species,all,background,average_precision,ipin_optimized,300,0.16568023211750568,0.14704781029131894,0.18514027910736022
equal_species,all,background,average_precision,tuna_retrained,300,0.16908733093017994,0.14990594355798023,0.1887529569309143
equal_species,all,background,average_precision,ipin_tuna_31k,300,0.1773801934011053,0.15966784207270168,0.19561827540460136
equal_species,all,background,reciprocal_rank,ipin_baseline,300,0.2682026833363058,0.23082112592610787,0.3053381052313237
equal_species,all,background,reciprocal_rank,ipin_optimized,300,0.28719437023727656,0.24984322414934307,0.3258344474178904
equal_species,all,background,reciprocal_rank,tuna_retrained,300,0.26758089315176886,0.23237646873521703,0.3049503645362699
equal_species,all,background,reciprocal_rank,ipin_tuna_31k,300,0.28747769572667925,0.2519316807348989,0.32326605120996804
equal_species,all,background,recall_at_10,ipin_baseline,300,0.20551455026455026,0.17701365740740738,0.23500079365079365
equal_species,all,background,recall_at_10,ipin_optimized,300,0.20858730158730157,0.1804375992063492,0.23672043650793648
equal_species,all,background,recall_at_10,tuna_retrained,300,0.22383068783068785,0.1949136904761905,0.2534550595238095
equal_species,all,background,recall_at_10,ipin_tuna_31k,300,0.2497989417989418,0.21950515873015877,0.2816160383597883
equal_species,all,background,NDCG_at_10,ipin_baseline,300,0.1658078654516459,0.14077538762861463,0.1910686356303795
equal_species,all,background,NDCG_at_10,ipin_optimized,300,0.17227803982964937,0.1477400060239435,0.19718331892445154
equal_species,all,background,NDCG_at_10,tuna_retrained,300,0.17478390853744352,0.150608712060108,0.19957695685455396
equal_species,all,background,NDCG_at_10,ipin_tuna_31k,300,0.1926625878424888,0.16889088937861305,0.21715814968174588
equal_species,all,matched,P_vs_U_concordance,ipin_baseline,300,0.6164916931216932,0.5944163621031746,0.6380135823412698
equal_species,all,matched,P_vs_U_concordance,ipin_optimized,300,0.6343900793650795,0.6142672043650793,0.6544311726190477
equal_species,all,matched,P_vs_U_concordance,tuna_retrained,300,0.6478206349206349,0.6270294408068783,0.6683745244708994
equal_species,all,matched,P_vs_U_concordance,ipin_tuna_31k,300,0.6511123941798943,0.6325933908730158,0.669232531415344
equal_species,all,matched,average_precision,ipin_baseline,300,0.14856631177709725,0.1309163647352098,0.16736744992616
equal_species,all,matched,average_precision,ipin_optimized,300,0.15820254390931995,0.14021563291531505,0.17770738559585472
equal_species,all,matched,average_precision,tuna_retrained,300,0.16641230692312567,0.14882244587281818,0.1844200033989466
equal_species,all,matched,average_precision,ipin_tuna_31k,300,0.16236756313454923,0.14612192236563876,0.17974214145392636
equal_species,all,matched,reciprocal_rank,ipin_baseline,300,0.24422710553077995,0.20986677546342433,0.27967541388260975
equal_species,all,matched,reciprocal_rank,ipin_optimized,300,0.27545042205127857,0.23817380112028,0.3140491985300687
equal_species,all,matched,reciprocal_rank,tuna_retrained,300,0.27894839723330184,0.2424930576253569,0.3177338131217752
equal_species,all,matched,reciprocal_rank,ipin_tuna_31k,300,0.2800415480007206,0.24396032797161196,0.3186399052611638
equal_species,all,matched,recall_at_10,ipin_baseline,300,0.18961772486772488,0.16200942460317458,0.21827791005291003
equal_species,all,matched,recall_at_10,ipin_optimized,300,0.20304894179894176,0.17578964947089945,0.23134269179894182
equal_species,all,matched,recall_at_10,tuna_retrained,300,0.224489417989418,0.19630238095238092,0.25321306216931216
equal_species,all,matched,recall_at_10,ipin_tuna_31k,300,0.22426587301587306,0.1965526455026455,0.25257754629629625
equal_species,all,matched,NDCG_at_10,ipin_baseline,300,0.14954272294410528,0.12673265806382358,0.1734199262439889
equal_species,all,matched,NDCG_at_10,ipin_optimized,300,0.16397620533648635,0.1411448989670671,0.18817163572218526
equal_species,all,matched,NDCG_at_10,tuna_retrained,300,0.1755744745949813,0.15256264896471392,0.19921086494830398
equal_species,all,matched,NDCG_at_10,ipin_tuna_31k,300,0.17391594966515753,0.15124899096018732,0.1969774123289435
equal_species,all,all_U,P_vs_U_concordance,ipin_baseline,300,0.6203282738095239,0.5989227910052911,0.6412435327380952
equal_species,all,all_U,P_vs_U_concordance,ipin_optimized,300,0.6386907407407408,0.6188188673941798,0.6582767237103173
equal_species,all,all_U,P_vs_U_concordance,tuna_retrained,300,0.6503385251322751,0.6301307400793651,0.6704762437169313
equal_species,all,all_U,P_vs_U_concordance,ipin_tuna_31k,300,0.6606802182539683,0.6422252151124337,0.6789616615410052
equal_species,all,all_U,average_precision,ipin_baseline,300,0.09916024684084128,0.08396338022562032,0.11506900154384206
equal_species,all,all_U,average_precision,ipin_optimized,300,0.10439694343554162,0.08958329367031469,0.12013640135655977
equal_species,all,all_U,average_precision,tuna_retrained,300,0.10439395185728016,0.09067148951789876,0.11880833191722437
equal_species,all,all_U,average_precision,ipin_tuna_31k,300,0.10331637910850927,0.09098514833797591,0.11688427274338459
equal_species,all,all_U,reciprocal_rank,ipin_baseline,300,0.18107961211742427,0.15054915536746627,0.21273298808415742
equal_species,all,all_U,reciprocal_rank,ipin_optimized,300,0.20990095969360445,0.1760176637367396,0.2446877381034653
equal_species,all,all_U,reciprocal_rank,tuna_retrained,300,0.1919028060241724,0.16088916202154124,0.22542477636212996
equal_species,all,all_U,reciprocal_rank,ipin_tuna_31k,300,0.19230359168351577,0.1628784865565165,0.22388704062647338
equal_species,all,all_U,recall_at_10,ipin_baseline,300,0.12818650793650796,0.10414808201058201,0.1527440476190476
equal_species,all,all_U,recall_at_10,ipin_optimized,300,0.13606613756613756,0.11249692460317459,0.16045343915343913
equal_species,all,all_U,recall_at_10,tuna_retrained,300,0.1387724867724868,0.1158452380952381,0.16264566798941799
equal_species,all,all_U,recall_at_10,ipin_tuna_31k,300,0.14754894179894176,0.12438343253968254,0.17206511243386244
equal_species,all,all_U,NDCG_at_10,ipin_baseline,300,0.10278783335788,0.08299316439394658,0.12341073441612364
equal_species,all,all_U,NDCG_at_10,ipin_optimized,300,0.1118382930144025,0.09215349765908362,0.13201279722822384
equal_species,all,all_U,NDCG_at_10,tuna_retrained,300,0.10879923334830556,0.09037462352011365,0.1279610541812481
equal_species,all,all_U,NDCG_at_10,ipin_tuna_31k,300,0.11101532219936004,0.09322545659185458,0.12990907660122358
equal_species,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,297,0.6237457179775543,0.602126715160437,0.645433413605959
equal_species,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,297,0.642415055371849,0.6220398449018969,0.662633043996805
equal_species,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,297,0.6529255812410965,0.6320830472538123,0.6740654395411737
equal_species,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_tuna_31k,297,0.6696323304531253,0.6506600531241082,0.6886816929949481
equal_species,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,297,0.16028688611071443,0.14034323013888186,0.18141718072227617
equal_species,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,297,0.16371882478148686,0.1452172459423122,0.18300373589821733
equal_species,no_exact_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,297,0.16892721996937396,0.14989986701525834,0.18887477825623628
equal_species,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_tuna_31k,297,0.17661898475174323,0.1586675581034704,0.1950736155595539
equal_species,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,297,0.2638111727633496,0.22720106993005632,0.30126746435240986
equal_species,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,297,0.28511632010803867,0.24825046709410714,0.32366483975971766
equal_species,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,297,0.26645262044739515,0.23237231951007198,0.3032820874331196
equal_species,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_tuna_31k,297,0.286366507039543,0.25085160899803977,0.322890682642945
equal_species,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,297,0.20477780592142295,0.1756380797590904,0.23490637383203872
equal_species,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,297,0.2049656084656085,0.17646884287402906,0.2344525005628729
equal_species,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,297,0.22721715636609255,0.19745793369357204,0.25723042468760543
equal_species,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_tuna_31k,297,0.2535520657435551,0.22139503475740174,0.28676697413599006
equal_species,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,297,0.16435038683647255,0.13957264832717747,0.19017995926318654
equal_species,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,297,0.16952212861663107,0.14588151767041854,0.19493815423247235
equal_species,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,297,0.17548291906470195,0.15133582562906467,0.19968150887509084
equal_species,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_tuna_31k,297,0.19310098883906676,0.16871687363845891,0.21751067034077565
equal_species,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,297,0.6160562546496458,0.5938206459018108,0.6380745087675901
equal_species,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,297,0.6336369907299605,0.6127332556577718,0.6541254121783054
equal_species,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,297,0.6483203493895974,0.6265891313580221,0.6690024017390198
equal_species,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_tuna_31k,297,0.6507531661871723,0.6323377806328587,0.6695366737389149
equal_species,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,297,0.14698837995351335,0.1291293651478974,0.16616827121770847
equal_species,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,297,0.15722232435727265,0.1386598269502994,0.17716257312461026
equal_species,no_exact_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,297,0.1667258412964239,0.14927992124749567,0.18506247593612224
equal_species,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_tuna_31k,297,0.1635069264573411,0.14643054130496302,0.18153743773289988
equal_species,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,297,0.23964693587972893,0.20527881386429522,0.27496363710733507
equal_species,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,297,0.2746588024076375,0.23719781664220718,0.3139285747918629
equal_species,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,297,0.2797944393098697,0.2441285628108255,0.3172490183627977
equal_species,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_tuna_31k,297,0.2823398106239539,0.2455805505919134,0.32148676944468346
equal_species,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,297,0.18646287853202748,0.15862693557919624,0.21584474769222106
equal_species,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,297,0.20219860970392886,0.17457636707756388,0.2315687844759653
equal_species,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,297,0.2323753236519194,0.20289138100866824,0.26277308412135536
equal_species,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_tuna_31k,297,0.2225070077676461,0.19281135173927727,0.25192321850726107
equal_species,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,297,0.1468442424194439,0.12365848229392305,0.1709676868288287
equal_species,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,297,0.16298853488155565,0.13975387974002149,0.18752476153016398
equal_species,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,297,0.1783758836267063,0.15552333138672347,0.20240149632089469
equal_species,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_tuna_31k,297,0.17469713243665566,0.1514769994457912,0.1988582905703067
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,297,0.6198957531830199,0.5985750986520895,0.6417285523775296
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,297,0.6380363180486411,0.61768475694425,0.6584282442072175
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,297,0.6506289702558491,0.6300908662415156,0.6717855335948492
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_tuna_31k,297,0.6601967179628995,0.6416945771973679,0.6791279747874017
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,297,0.0986189790677634,0.08278764465248087,0.11624476821460937
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,297,0.10402506463919754,0.08890642784590289,0.12114853076740592
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,297,0.10495171157252564,0.09095383019734765,0.12031332286650247
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_tuna_31k,297,0.10348407872704916,0.09074488255770784,0.11718299393587843
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,297,0.17603873620196023,0.14566508969131003,0.20868607293421215
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,297,0.20914222340048227,0.1746628531718212,0.24579873966499202
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,297,0.1920316701470526,0.1606147557611758,0.2247875476522513
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_tuna_31k,297,0.1927153061844946,0.16235559458646628,0.22478895984305933
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,297,0.12761271529888552,0.10365540639423619,0.15387197455814475
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,297,0.13514448947427668,0.11144778861308118,0.16089208459979737
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,297,0.14038883260159857,0.11691153889451762,0.1651288662332545
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_tuna_31k,297,0.14448004615557805,0.12109624634132614,0.16903542229539567
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,297,0.10131623395195115,0.08103955805678678,0.1233497279913718
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,297,0.11112198098503324,0.0909825293245474,0.1330074270532869
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,297,0.1097332934075277,0.09081608758458297,0.1296672872184422
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_tuna_31k,297,0.11035956883432618,0.0921453196064553,0.12946812097423005
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,297,0.6236038367376254,0.6021330132886102,0.6453170403305979
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,297,0.6422760754682669,0.6221612677677141,0.6628968576784107
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,297,0.6528410895874951,0.6320731964660984,0.6734295401358645
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_tuna_31k,297,0.6696818424074906,0.6508909482968088,0.6885570656036136
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,297,0.16029970000878288,0.13993464532372143,0.1815809050411674
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,297,0.16372921290027814,0.14478823969045818,0.1834017285524757
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,297,0.168948624508806,0.14971136984769834,0.18919460953617068
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_tuna_31k,297,0.17670915434697795,0.15904768320502619,0.19571077657762115
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,297,0.2638135655428981,0.2270121379389205,0.3005883622810661
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,297,0.2851175140808639,0.24756273939862988,0.3228425303058872
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,297,0.26645374710794645,0.23129587942406385,0.30367677676220184
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_tuna_31k,297,0.2864545178032365,0.2506852192084062,0.32456087298903424
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,297,0.20477780592142295,0.17591192586963864,0.23421484577282448
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,297,0.2049656084656085,0.17655547604975794,0.23428892195767193
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,297,0.22721715636609255,0.1974506360463807,0.25728401300236403
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_tuna_31k,297,0.2535520657435551,0.2211510047281324,0.28627528706518074
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,297,0.16435038683647255,0.13927342211880772,0.18981922044048719
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,297,0.16952212861663107,0.14547441043458806,0.19476885768715932
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,297,0.17548291906470195,0.15115405439449328,0.20031875273450928
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_tuna_31k,297,0.193143418517599,0.1685743612299512,0.21866630758610764
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,297,0.6159880677030555,0.5942524978391689,0.637918808633586
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,297,0.6335006663576156,0.612937014565275,0.6536616734825763
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,297,0.6484063103177863,0.6275228882945794,0.6695292117615103
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_tuna_31k,297,0.6507629507708925,0.6319759527270206,0.6694150449504231
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,297,0.14704070906733482,0.12915614674112408,0.16602629316962306
