row_index,tuna_selected_31k_seed20260803_score,tuna_selected_31k_seed20260817_score,tuna_selected_31k_seed20260831_score,tuna_selected_31k_score
4943,-3.7777090072631836,-5.365663528442383,-5.132948875427246,-4.7587738037109375
4944,-3.7752068042755127,-3.824373483657837,-4.010532379150391,-3.87003755569458
4945,-4.037791728973389,-6.006040096282959,-3.1474416255950928,-4.3970911502838135
4946,-3.573990821838379,-3.240424394607544,-4.015807628631592,-3.610074281692505
4947,-2.7056543827056885,-4.498039245605469,-2.511683464050293,-3.23845903078715
4948,-1.5437817573547363,-2.9511303901672363,-1.7554899454116821,-2.0834673643112183
4949,-3.752598285675049,-5.072778224945068,-3.2983176708221436,-4.041231393814087
4950,-5.508544921875,-5.19008731842041,-6.278658866882324,-5.659097035725911
4951,-5.741748809814453,-5.600146293640137,-5.666871070861816,-5.669588724772136
4952,-3.907423257827759,-4.482638835906982,-3.8074519634246826,-4.065838019053142
4953,-3.8007352352142334,-5.980045795440674,-4.967951774597168,-4.916244268417358
4954,-3.392049551010132,-4.838360786437988,-3.8960371017456055,-4.042149146397908
4955,-3.6100897789001465,-3.9204461574554443,-4.234821319580078,-3.921785751978556
4956,-1.7385085821151733,-3.115644693374634,-3.0659685134887695,-2.6400405963261924
4957,-5.113274574279785,-5.400232315063477,-2.5819780826568604,-4.365161657333374
4958,-2.0108284950256348,-2.5214948654174805,-2.103396415710449,-2.211906592051188
4959,-4.326066493988037,-5.425525188446045,-5.547321796417236,-5.0996378262837725
4960,-5.711996078491211,-4.918473720550537,-5.03733491897583,-5.222601572672526
4961,-2.4480838775634766,-3.210557460784912,-3.6415374279022217,-3.1000595887502036
4962,-3.8396806716918945,-4.989840984344482,-3.2714123725891113,-4.033644676208496
4963,-3.029806137084961,-3.2692973613739014,-2.8894248008728027,-3.062842766443888
4964,-4.529569149017334,-5.290338516235352,-5.086127758026123,-4.9686784744262695
4965,-2.708861827850342,-4.08283805847168,-4.406530857086182,-3.732743581136068
4966,-4.393862724304199,-5.488245487213135,-5.684308052062988,-5.1888054211934405
4967,-4.130047798156738,-4.0875067710876465,-5.185362339019775,-4.467638969421387
4968,-4.73199987411499,-5.851574420928955,-5.211303234100342,-5.264959176381429
4969,-3.7228212356567383,-2.8355202674865723,-2.220501184463501,-2.926280895868937
4970,-4.414519309997559,-5.365705490112305,-4.526695251464844,-4.768973350524902
4971,-4.429667949676514,-6.124005317687988,-5.339077472686768,-5.29758358001709
4972,-4.560169219970703,-5.869984149932861,-3.751007318496704,-4.72705356280009
4973,-3.769275188446045,-4.348365306854248,-5.552609920501709,-4.556750138600667
4974,-4.638259410858154,-7.072247505187988,-4.359004497528076,-5.356503804524739
4975,-2.0160632133483887,-3.4509785175323486,-3.631147623062134,-3.0327297846476235
4976,-4.466132640838623,-5.336181640625,-5.903546333312988,-5.235286871592204
4977,-2.68731951713562,-3.8442487716674805,-3.5383424758911133,-3.356636921564738
4978,-4.924602508544922,-4.900554656982422,-4.473657131195068,-4.766271432240804
4979,-4.905986785888672,-6.436187267303467,-5.3320536613464355,-5.558075904846191
4980,-4.164027690887451,-5.857108116149902,-4.719811916351318,-4.913649241129558
4981,-1.0386906862258911,-2.8607263565063477,-2.079585313796997,-1.9930007855097454
4982,-2.1055727005004883,-2.5074546337127686,-0.8166263103485107,-1.8098845481872559
4983,-5.588089466094971,-6.33035135269165,-4.840629577636719,-5.58635679880778
4984,-3.989264488220215,-3.723442792892456,-5.274430274963379,-4.32904585202535
4985,-4.226409912109375,-5.251598358154297,-5.345495700836182,-4.941167990366618
4986,-4.461960315704346,-5.335659027099609,-6.107922554016113,-5.3018472989400225
4987,-4.003870964050293,-4.601071357727051,-5.859208583831787,-4.821383635203044
4988,-4.633738994598389,-4.560437202453613,-4.885413646697998,-4.693196614583333
4989,-3.0416746139526367,-4.10530948638916,-5.462656497955322,-4.203213532765706
4990,-2.505812168121338,-3.1634488105773926,-1.032348871231079,-2.233869949976603
4991,-2.3722476959228516,-4.2850022315979,-2.7130565643310547,-3.1234354972839355
4992,-4.329016208648682,-4.583716869354248,-3.1216447353363037,-4.011459271113078
4993,-4.701415538787842,-3.9551377296447754,-4.349184036254883,-4.335245768229167
4994,-1.529944896697998,-3.9180924892425537,-2.784863233566284,-2.744300206502279
4995,-4.269715785980225,-5.581449508666992,-5.056732654571533,-4.96929931640625
4996,-3.364422559738159,-4.450351715087891,-4.101776123046875,-3.9721834659576416
4997,-3.7982866764068604,-3.3892297744750977,-3.289428949356079,-3.492315133412679
4998,-5.2386980056762695,-5.935094833374023,-5.635031223297119,-5.602941354115804
4999,-6.298995494842529,-7.088860988616943,-7.380059242248535,-6.922638575236003
5000,-3.8451757431030273,-5.468994617462158,-5.111810684204102,-4.808660348256429
5001,-4.534389495849609,-5.177909851074219,-4.942727565765381,-4.885008970896403
5002,-1.509345531463623,-5.110485553741455,-3.8289175033569336,-3.4829161961873374
5003,-1.8698188066482544,-3.8068861961364746,-2.956021308898926,-2.877575437227885
5004,-2.7710158824920654,-5.790593147277832,-5.426275253295898,-4.662628094355266
5005,-5.515000820159912,-5.0007004737854,-4.996182441711426,-5.170627911885579
5006,-4.002004146575928,-6.047412395477295,-4.395582675933838,-4.8149997393290205
5007,-4.996005058288574,-6.033211708068848,-5.030997276306152,-5.353404680887858
5008,-5.558340549468994,-5.40541934967041,-5.065065383911133,-5.342941761016846
5009,-1.766702651977539,-3.34214448928833,-3.7987849712371826,-2.969210704167684
5010,-4.843603610992432,-5.015538692474365,-3.37249493598938,-4.4105457464853925
5011,-5.451202869415283,-6.094846248626709,-5.786325454711914,-5.777458190917969
5012,-4.761052131652832,-4.564061641693115,-3.890265941619873,-4.405126571655273
5013,-2.604292869567871,-3.34885835647583,-4.514097690582275,-3.4890829722086587
5014,-3.8866946697235107,-4.733263969421387,-4.021177291870117,-4.213711977005005
5015,-4.426569938659668,-5.667179584503174,-4.689006328582764,-4.927585283915202
5016,-3.6919195652008057,-5.988614082336426,-4.441376209259033,-4.707303285598755
5017,-5.093132495880127,-6.310361385345459,-6.867156982421875,-6.090216954549153
5018,-3.635159969329834,-6.142584800720215,-5.163545608520508,-4.9804301261901855
5019,-1.5537017583847046,-6.33728551864624,-5.632668495178223,-4.507885257403056
5020,-5.3562846183776855,-6.286212921142578,-5.583282470703125,-5.741926670074463
5021,-4.035892963409424,-5.336037635803223,-3.4706485271453857,-4.280859708786011
5022,-3.8794538974761963,-1.9288562536239624,-1.9178335666656494,-2.5753812392552695
5023,-4.17857027053833,-4.843336582183838,-5.092792510986328,-4.704899787902832
5024,-2.708867073059082,-3.4872632026672363,-3.417930841445923,-3.2046870390574136
5025,-5.236654281616211,-4.487687110900879,-4.743816375732422,-4.822719256083171
5026,-5.091814994812012,-6.935680389404297,-4.731088638305664,-5.586194674173991
5027,-5.718867301940918,-5.284474849700928,-5.446168422698975,-5.48317019144694
5028,-7.154197692871094,-6.529845237731934,-6.144289016723633,-6.60944398244222
5029,-5.025489330291748,-3.2288625240325928,-5.429670810699463,-4.561340888341268
5030,-3.6184604167938232,-3.433110237121582,-3.288559675216675,-3.4467101097106934
5031,-5.167796611785889,-4.588187217712402,-3.8198161125183105,-4.525266647338867
5032,-5.055738925933838,-5.7675652503967285,-4.6761674880981445,-5.16649055480957
5033,-4.7836503982543945,-5.708064556121826,-4.8118720054626465,-5.101195653279622
5034,-2.801809787750244,-3.7076423168182373,-2.800903081893921,-3.103451728820801
5035,-5.365593910217285,-6.59252405166626,-6.391821384429932,-6.116646448771159
5036,-2.632981300354004,-3.9516050815582275,-3.342930316925049,-3.3091722329457602
5037,-2.647523880004883,-4.393656253814697,-3.6600279808044434,-3.5670693715413413
5038,-3.7133591175079346,-4.716501235961914,-3.937312364578247,-4.122390906016032
5039,-4.442628860473633,-4.456000804901123,-3.639108896255493,-4.179246187210083
5040,-4.25312614440918,-5.258286952972412,-3.9007697105407715,-4.470727602640788
5041,-4.56605339050293,-5.309533596038818,-4.042821407318115,-4.639469464619954
5042,-2.304511308670044,-3.332071304321289,-2.1453356742858887,-2.5939727624257407
5043,-4.727457523345947,-6.409029006958008,-6.153437614440918,-5.763308048248291
5044,-3.8991096019744873,-5.536759853363037,-4.729380130767822,-4.721749862035115
5045,-4.333796501159668,-4.47227668762207,-3.166745901107788,-3.9909396966298423
5046,-3.0493311882019043,-2.5029172897338867,-1.2470009326934814,-2.2664164702097573
5047,0.2340618520975113,-1.3410236835479736,-1.1163098812103271,-0.7410905708869299
5048,-2.2654781341552734,-4.026857376098633,-2.2282612323760986,-2.8401989142100015
5049,-3.831282377243042,-3.9781911373138428,-3.386443853378296,-3.7319724559783936
5050,-3.3172547817230225,-2.08770489692688,-1.7541303634643555,-2.3863633473714194
5051,-4.726284503936768,-5.4713969230651855,-4.079139232635498,-4.75894021987915
5052,-3.2572782039642334,-5.476855754852295,-4.770763874053955,-4.501632610956828
5053,-1.997106671333313,-2.8776607513427734,-1.468611478805542,-2.1144596338272095
5054,-4.718423366546631,-5.24183988571167,-4.356264114379883,-4.7721757888793945
5055,-0.8447129726409912,-1.8741943836212158,-1.6207458972930908,-1.4465510845184326
5056,-2.771463632583618,-3.776463270187378,-4.081333160400391,-3.5430866877237954
5057,-5.256292343139648,-5.983438014984131,-4.033131122589111,-5.090953826904297
5058,-1.6191824674606323,-2.5553834438323975,-4.276612281799316,-2.8170593976974487
5059,-3.6859853267669678,-3.9826464653015137,-3.4494524002075195,-3.7060280640920005
5060,-2.2454116344451904,-3.6586194038391113,-3.0298821926116943,-2.977971076965332
5061,-5.729996204376221,-5.459264278411865,-5.912136554718018,-5.700465679168701
5062,-5.571347713470459,-5.378670692443848,-4.763175010681152,-5.237731138865153
5063,-3.832763671875,-5.888036251068115,-5.678157329559326,-5.132985750834147
5064,-3.3960893154144287,-6.6821370124816895,-4.469685077667236,-4.849303801854451
5065,-2.4077770709991455,-4.662464618682861,-3.0363481044769287,-3.368863264719645
5066,-3.801982879638672,-6.052557945251465,-5.509778022766113,-5.121439615885417
5067,-5.524905681610107,-6.046475887298584,-5.586332321166992,-5.7192379633585615
5068,-4.55756139755249,-5.931334018707275,-4.799384593963623,-5.09609333674113
5069,-3.48431134223938,-5.239587783813477,-5.126381874084473,-4.616760333379109
5070,-2.491762638092041,-4.017032146453857,-3.433851957321167,-3.314215580622355
5071,-1.2257941961288452,-3.411851644515991,-2.5008702278137207,-2.3795053561528525
5072,-3.3257861137390137,-3.0021748542785645,-2.5186820030212402,-2.948880990346273
5073,-4.748180389404297,-4.295844554901123,-4.77200174331665,-4.6053422292073565
5074,-3.563422679901123,-4.060347080230713,-5.539574146270752,-4.387781302134196
5075,-4.218618392944336,-3.737154483795166,-4.647157669067383,-4.200976848602295
5076,-5.624974250793457,-5.416901111602783,-3.366240978240967,-4.802705446879069
5077,-3.93772029876709,-4.960604667663574,-3.2788774967193604,-4.059067487716675
5078,-3.2835590839385986,-5.325806617736816,-4.644395351409912,-4.417920351028442
5079,-4.5316267013549805,-5.20823860168457,-4.782679080963135,-4.8408481280008955
5080,-6.01756477355957,-5.106886386871338,-5.077860355377197,-5.400770505269368
5081,-2.405928373336792,-3.6396782398223877,-1.7010823488235474,-2.582229653994242
5082,-5.2935590744018555,-5.735856056213379,-5.092005729675293,-5.373806953430176
5083,-4.259932994842529,-3.903221368789673,-4.202029228210449,-4.121727863947551
5084,-6.2051544189453125,-6.603269100189209,-5.797879695892334,-6.202101071675618
5085,-5.029569625854492,-5.56588077545166,-4.662034511566162,-5.0858283042907715
5086,-4.777254581451416,-5.64785623550415,-5.281247138977051,-5.235452651977539
5087,-4.228524684906006,-6.784903526306152,-5.7596282958984375,-5.591018835703532
5088,-5.556925296783447,-5.6259684562683105,-6.266628265380859,-5.816507339477539
5089,-3.431994915008545,-4.946506500244141,-3.7583210468292236,-4.045607487360637
5090,-4.5086469650268555,-4.268783092498779,-3.7707793712615967,-4.18273647626241
5091,-2.4271225929260254,-2.3566269874572754,-2.18648362159729,-2.3234110673268638
5092,-5.172497749328613,-5.069253921508789,-2.563054323196411,-4.2682686646779375
5093,-4.199009895324707,-5.030400276184082,-3.7999937534332275,-4.343134641647339
5094,-6.021759986877441,-6.338449478149414,-5.221194744110107,-5.860468069712321
5095,-2.778838634490967,-3.927194356918335,-2.9618639945983887,-3.22263232866923
5096,-4.624803066253662,-3.7849743366241455,-1.414335012435913,-3.2747041384379068
5097,-4.42574405670166,-3.8785464763641357,-4.869190216064453,-4.391160249710083
5098,-3.7648537158966064,-4.646517276763916,-5.191439628601074,-4.534270207087199
5099,-3.058697462081909,-4.447640419006348,-4.249724388122559,-3.918687423070272
5100,-2.450962543487549,-3.619676113128662,-2.4578661918640137,-2.842834949493408
5101,-3.8757452964782715,-4.854568004608154,-4.417906761169434,-4.382740020751953
5102,-5.012004852294922,-5.425592422485352,-6.256918907165527,-5.564838727315267
5103,-5.149837493896484,-3.989036798477173,-4.084397792816162,-4.4077573617299395
5104,-4.1451287269592285,-3.4231789112091064,-3.969097137451172,-3.845801591873169
5105,-3.48020339012146,-3.781276226043701,-3.0825626850128174,-3.4480141003926597
5106,-3.1208689212799072,-4.519939422607422,-3.2397079467773438,-3.626838763554891
5107,-4.908455848693848,-5.7918548583984375,-4.288301944732666,-4.996204217274983
5108,-2.6382558345794678,-5.113250732421875,-3.6096134185791016,-3.7870399951934814
5109,-4.710861682891846,-5.497978687286377,-4.882523536682129,-5.030454635620117
5110,-3.3992409706115723,-3.786339044570923,-2.5855960845947266,-3.2570586999257407
5111,-5.781729698181152,-6.270013809204102,-6.1392598152160645,-6.0636677742004395
5112,-3.899867057800293,-4.659735679626465,-4.704473495483398,-4.421358744303386
5113,-5.81973934173584,-6.250514507293701,-6.0109663009643555,-6.027073383331299
5114,-3.941382884979248,-4.9884138107299805,-3.895260810852051,-4.27501916885376
5115,-3.5731592178344727,-4.746875762939453,-4.966009140014648,-4.428681373596191
5116,-4.181453227996826,-5.16645622253418,-4.219384670257568,-4.522431373596191
5117,-6.47772216796875,-5.552141189575195,-7.186441421508789,-6.405434926350911
5118,-4.518561840057373,-5.994512557983398,-5.620532035827637,-5.37786881128947
5119,-2.1947665214538574,-3.7561964988708496,-3.603649616241455,-3.184870878855387
5120,-3.6479592323303223,-4.893202304840088,-5.288539886474609,-4.60990047454834
5121,-4.420699596405029,-5.813249588012695,-4.725802421569824,-4.986583868662517
5122,-6.09915828704834,-6.262690544128418,-4.830258369445801,-5.7307024002075195
5123,-4.302343845367432,-4.848146438598633,-4.993554592132568,-4.714681625366211
5124,-3.188776731491089,-4.959565162658691,-4.788558006286621,-4.312299966812134
5125,-3.286407947540283,-5.270834922790527,-4.85624885559082,-4.471163908640544
5126,-2.383977174758911,-3.614344358444214,-4.901615619659424,-3.633312384287516
5127,-5.395027160644531,-6.247255325317383,-6.328314781188965,-5.990199089050293
5128,-4.689428806304932,-3.0810999870300293,-3.526862621307373,-3.7657971382141113
5129,-4.07996940612793,-2.9833805561065674,-2.7139358520507812,-3.2590952714284263
5130,-5.060629844665527,-4.53306770324707,-2.9113247394561768,-4.168340762456258
5131,-5.466094017028809,-6.552079200744629,-5.500239372253418,-5.839470863342285
5132,-4.432177543640137,-4.9422287940979,-5.451720237731934,-4.942042191823323
5133,-4.599541664123535,-4.823069095611572,-4.103720188140869,-4.508776982625325
5134,-1.0329798460006714,-3.531622886657715,-1.5455901622772217,-2.036730964978536
5135,-2.560300350189209,-4.190805912017822,-1.9419783353805542,-2.8976948658625283
5136,-1.335886001586914,-1.577407717704773,-0.6054695248603821,-1.172921081384023
5137,-3.8758292198181152,-5.386196613311768,-3.513033866882324,-4.258353233337402
5138,-2.490690231323242,-1.5593578815460205,-1.3263870477676392,-1.792145053545634
5139,-5.13518762588501,-4.098750591278076,-5.9719157218933105,-5.068617979685466
5140,-5.279179096221924,-5.18346643447876,-5.469405174255371,-5.310683568318685
5141,-3.760986804962158,-5.5752854347229,-3.78096342086792,-4.372411886850993
5142,-4.53440523147583,-4.147007942199707,-5.214998722076416,-4.632137298583984
5143,-3.152824878692627,-3.692307233810425,-4.727767467498779,-3.857633193333944
5144,-4.371518135070801,-5.6695027351379395,-4.928317070007324,-4.9897793134053545
5145,-2.832122325897217,-5.474852085113525,-3.8955111503601074,-4.067495187123616
5146,-4.7468438148498535,-5.271508693695068,-3.7843525409698486,-4.60090168317159
5147,-2.428999900817871,-5.1179070472717285,-3.440328359603882,-3.6624117692311606
